,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
200,200,3,10,14,22,0.7550410067672918,9,11,12,16,-1.4805657198877349,6,10,19,21,-0.714314956037196,2,4,10,13,0.1970480791980424,4,12,5,13,-0.2154154054299673,4,10,11,12,-0.0153543252208194,2,5,6,12,-0.017703993291642,2,5,10,12,0.5628066199415004,6,10,11,19,-0.2251593884496849,19,26,29,22,-1.7766457098085602,1,3,7,10,0.9507263021226486
201,201,5,9,18,19,-0.6504976722257889,1,4,7,10,0.9154289192457332,12,13,20,22,-0.7246869856134333,26,27,4,13,-0.3512777449798963,4,5,6,10,0.6548750296228695,4,5,12,25,0.3967354032001943,9,10,19,21,-0.7858277214817466,5,6,10,12,0.4541485269305834,4,6,10,11,0.1392852654986753,1,2,4,5,0.5138987456921714,1,3,7,10,0.9515699877797453
202,202,10,15,31,2,0.5437729805202187,1,2,7,13,0.5532994569688267,4,5,15,16,-0.1484501352499436,5,6,10,12,0.4523521957716786,8,10,12,13,0.149055380428892,2,6,10,12,0.1398268163325678,8,10,13,22,0.0361633538492153,5,6,11,25,0.2978862395034942,4,5,6,8,0.4657463226114879,2,5,6,10,0.645377170059855,1,3,7,10,0.9517383800007297
203,203,2,15,22,24,-1.537945363029224,2,22,31,28,-0.8862123594310833,10,11,23,18,-0.8569118304828047,5,6,20,14,0.8043615127574464,4,12,22,23,-1.6933401957826448,2,4,11,12,-0.755722386903106,2,5,11,13,-0.2654058751787769,4,5,6,11,-0.0390040516736165,2,6,10,11,0.1269389420271656,6,10,12,14,0.4740332333900126,1,3,7,10,0.9517328341764545
204,204,9,11,18,19,-1.6715497319253996,2,5,12,15,-0.2389322801006792,5,14,21,25,0.6009993960539776,10,19,21,13,-0.8556412712375903,6,28,30,14,0.108791245761175,4,6,14,19,0.0619360605398741,4,5,10,11,0.5513176845792827,2,5,11,12,-0.231172060347701,4,6,11,14,0.0426876069816192,2,4,13,18,-0.6591170787759575,1,3,7,10,0.9515173141387946
205,205,12,20,27,26,0.0608058431627136,4,5,10,14,0.8752481139349432,6,12,19,26,-0.4166743459282958,2,5,9,11,-0.1388484782400398,2,10,11,13,-0.0715300961827247,2,6,11,14,0.0291530682309884,10,11,13,27,-0.6109141534823614,6,11,14,25,0.4094286840880625,5,6,10,11,0.4414376887609806,2,6,13,14,0.01870468289995,1,3,7,10,0.9516073343756536
206,206,13,24,29,26,-1.1720700001192634,14,20,11,6,0.3278997753433637,5,17,22,24,-1.5443614642358354,4,6,7,14,0.664193371281047,2,4,5,6,0.1312521703539193,4,6,21,22,-1.5455392218977635,5,12,13,22,-0.7156017756978446,10,11,12,14,0.3283664500443071,6,10,11,26,0.4511022286328709,4,6,10,13,0.1252649488862007,1,3,7,10,0.9518577785529956
207,207,6,7,9,11,-0.2127011679199226,5,21,23,26,-0.6356594416434622,6,11,22,15,-1.6200211599285068,5,7,14,19,0.7910837064502303,2,5,14,25,0.798612689307198,5,12,13,14,0.2376516256747189,4,6,12,13,-0.9166541796358924,13,14,24,28,-1.1854622068647904,2,5,11,27,-0.3061633387357863,13,14,19,21,-0.9535657420574308,1,3,7,10,0.9516595932879521
208,208,5,8,10,13,0.7046239694586142,4,6,22,27,-1.476243085300056,7,10,27,22,-0.1559717104280944,2,5,6,9,0.0359227402769991,2,5,7,10,0.8676595044472066,5,9,10,13,0.3888933083495867,5,7,11,13,0.2138493561567529,2,5,11,14,0.4962035999414205,2,6,11,12,-0.89802959753235,4,5,6,10,0.6614300374453899,1,3,7,10,0.9511490345673652
209,209,14,22,24,26,-0.2423374621891398,5,12,14,19,0.3134865338401453,2,20,27,6,-0.1929079317908404,8,10,12,13,0.1546968618860323,2,5,13,14,0.4865441514832046,6,7,10,11,0.5088625682871358,2,5,12,25,0.3982777955760487,2,12,21,28,-1.900785638382302,11,12,19,25,-0.5717934811667476,5,6,12,13,-0.4371159377769111,1,3,7,10,0.9513438263137104
210,210,21,23,26,11,-1.432610710909453,2,7,11,14,0.5672989273131179,2,5,12,13,-0.2275566730741702,5,6,9,10,0.5149660611690714,2,5,10,11,0.5531151700155268,2,5,6,10,0.6557103361165817,4,5,10,12,0.5699199529790386,5,7,12,21,0.1434441871867116,5,6,11,13,-0.4521708338546117,2,6,10,14,0.6807942882162911,1,3,7,10,0.950946672685137
211,211,3,5,21,22,-0.3855166125884071,11,14,23,10,0.197624520610961,6,12,19,26,-0.4155571662572632,6,8,13,25,0.1897081535491536,2,5,12,14,0.4963928829352535,10,16,25,26,0.6472081770353632,4,5,10,11,0.5495646573941213,5,6,12,14,0.4060637675146705,4,5,12,13,-0.2356480427056775,5,12,26,4,0.3877230850534503,1,3,7,10,0.9520374895290953
212,212,4,10,13,16,0.0349221507336331,11,16,23,20,-1.074254472986908,6,22,31,14,0.2003842501384098,6,13,17,19,-1.598550652360223,6,7,10,11,0.509515719589936,2,5,6,11,-0.0360364640055599,1,6,10,13,0.5022997105658695,2,10,13,21,-0.1476638912540633,2,5,6,10,0.653414509325068,5,14,19,21,-0.1170670782361325,1,3,7,10,0.9512751189806369
213,213,4,9,12,23,-1.1572637822028282,2,6,9,10,0.1876716427435361,6,7,9,12,-0.201063711634909,5,10,13,14,0.8031416354163099,2,6,9,10,0.1876716427435361,6,11,13,16,-1.4593010892150646,6,21,25,27,-1.2676362506472678,2,5,6,10,0.6441916184332066,4,14,21,31,0.2996950020681773,2,13,19,29,-1.4198602662850257,1,3,7,10,0.9518722585076145
214,214,4,7,9,12,0.0052497232439081,4,5,6,9,0.0332125032130565,10,14,19,24,0.0547960239331261,5,6,10,14,0.8789290463201542,6,12,14,21,-0.5257118391727145,2,5,10,13,0.5341198888463005,4,5,10,13,0.5418546111053567,2,5,6,10,0.6451564219581751,10,12,14,13,0.3201769642571385,2,6,12,21,-1.0615401098466988,1,3,7,10,0.951546781321834
215,215,10,13,29,21,-1.0505157133279144,7,18,19,22,-1.2823827830607524,10,28,4,5,0.4162417803631741,4,5,9,22,-0.1822566337647242,2,5,6,13,-0.0464178650492368,7,10,19,25,0.7749620277458156,4,5,11,13,-0.2390592500767265,2,4,6,9,-0.459303398098652,6,13,14,22,-0.4592355626790831,4,5,11,13,-0.2390592500767265,1,3,7,10,0.9509782819047812
216,216,17,19,21,10,-1.367280772624757,5,10,12,13,0.2884812005752548,5,22,26,31,0.5986398571815565,2,4,16,21,-1.0752043851823876,5,6,22,23,-1.0862862355921012,6,11,13,14,-0.3984967529050871,2,5,11,28,-0.3977893319627454,5,12,13,14,0.2360124067696926,2,6,10,11,0.1255466371904514,5,10,11,14,0.8088597759777982,1,3,7,10,0.9517593404693028
217,217,2,4,6,10,0.3197469357627789,2,18,19,31,-0.36235005140888,2,7,10,11,0.6194761982866622,7,11,12,13,-0.5917041528394924,12,13,22,11,-1.888543241881047,2,13,14,21,-0.2649500214676763,14,25,29,9,0.2024549736521755,2,4,10,19,0.2377119603462987,4,5,12,27,-0.2843104093533943,5,6,10,12,0.4527469641743162,1,3,7,10,0.9516888061913259
218,218,5,18,21,24,-1.6538174834353725,5,6,8,13,0.1832872048485849,2,25,26,28,0.0812890158815112,5,6,10,11,0.4433183045682921,2,10,14,25,0.8853917875191597,2,4,5,14,0.5333227098860315,2,5,14,25,0.8000805871177514,5,10,11,21,0.1899946459080259,5,6,11,12,-0.4324542696873599,5,11,19,22,-0.902522519035992,1,3,7,10,0.9515736856083502
219,219,8,15,19,23,-1.338703317522662,2,5,17,20,0.4529866925257179,2,7,8,21,0.2606906771897066,3,9,13,19,-0.4524222133028195,2,13,21,28,-1.9455551681239256,2,7,12,14,0.5680753539356276,4,6,11,13,-0.938774311831348,2,5,12,14,0.4980685229014612,4,10,12,22,-0.070318269240911,5,6,11,13,-0.4668010650429843,1,3,7,10,0.9516147542031402
220,220,3,13,26,28,-0.0887038997331215,6,10,12,18,-0.2244675088859682,2,11,19,24,-1.3170384909366222,5,6,10,12,0.4538152655248263,6,10,15,23,-0.455867575703764,2,4,5,6,0.1363849567033588,2,6,12,13,-0.9270932816363128,4,6,10,11,0.1390299887113401,5,7,10,13,0.7978134671480541,4,5,19,6,-0.0039806246846074,1,3,7,10,0.951514016936715
221,221,18,19,2,6,-1.0088906779027549,2,5,27,28,-0.8872988521707958,2,11,22,27,-1.6323469547692089,4,7,10,11,0.6355661893920208,6,10,12,14,0.4798648549422536,2,6,9,10,0.2043825753527541,6,12,14,31,0.3608054339342752,5,14,22,29,-0.2097647196577505,6,10,11,12,-0.2569442151662162,2,5,10,12,0.5629967282897412,1,3,7,10,0.950719806302079
222,222,3,19,23,26,-0.3005277511231297,4,6,27,28,-1.6973512914695237,5,6,13,17,-0.3793331414360175,4,9,12,13,-1.0016486740182833,2,11,28,30,-0.441568172648201,2,5,10,12,0.562418156127475,12,17,19,22,-2.41780549584703,5,13,14,21,0.1429147131395992,4,5,6,12,-0.007309848987822,6,10,14,19,0.4581660586633277,1,3,7,10,0.9507768155771482
223,223,8,10,23,27,-0.5970896302312028,7,15,20,28,0.0639187677672156,4,6,11,16,-0.813004486409556,2,5,6,10,0.6548078805173669,5,10,11,12,0.30765635579253,2,5,6,10,0.6548078805173669,3,10,13,14,0.8090917933117863,2,5,11,22,-0.2486607277183516,4,5,6,13,-0.0330872053012698,2,4,10,13,0.1946278064420286,1,3,7,10,0.9511191949138944
224,224,5,7,13,15,0.1977139028871041,27,28,31,26,-0.6446596136042428,5,10,14,24,0.7706650502277013,4,6,16,19,-1.02748881913657,2,4,7,27,0.0410329592116893,4,5,6,15,-0.0434643689457108,4,6,10,11,0.1380423829029515,2,5,6,10,0.6465272597429295,2,4,5,6,0.135115355298977,12,14,2,21,-0.2422898265588249,1,3,7,10,0.9517288078469579
225,225,8,13,14,17,0.0970347452726334,7,11,12,13,-0.5712863587988581,1,4,5,6,0.6020232426658063,10,26,6,23,0.2515160122368799,2,19,25,11,-0.1484353028941807,10,12,13,26,0.3222339335875415,2,6,13,16,-0.826408815150391,11,27,28,6,-2.3414663180417845,5,6,22,23,-1.049084787619844,2,6,13,14,0.0391313663875187,1,3,7,10,0.9503591936819769
226,226,2,3,7,11,0.4987415512071436,10,11,12,13,-0.5093367258659127,1,9,10,12,0.4761519401569581,4,13,14,21,-0.2320719022394224,5,6,10,12,0.4629787801652255,13,14,15,21,-0.7252740917305467,6,10,11,12,-0.2546030475828371,2,5,6,10,0.6574780793005354,5,11,13,22,-0.7057649668711479,5,6,10,12,0.4629787801652255,1,3,7,10,0.9506000847481415
227,227,6,28,14,1,0.2359232280196808,4,5,19,20,0.4787408191063905,9,13,14,16,-0.3833165841143324,5,8,11,12,0.0465103815985818,2,5,11,21,-0.3002662374748506,23,26,27,30,-0.7526029829666725,5,7,12,21,0.1489659444212518,12,13,30,10,0.3146085662314036,5,21,14,18,-0.1041735138097466,2,4,5,10,0.6026428343701761,1,3,7,10,0.9503003237043608
228,228,10,13,14,20,0.7097488961284931,13,23,26,28,-1.5591879294584308,2,5,19,21,-0.566102964288405,5,6,9,11,-0.3124894410694476,2,5,13,21,-0.3372846926771762,4,11,12,14,-0.1318623127307017,4,5,6,10,0.6548528991959042,6,19,26,27,-0.93457238908535,2,6,11,12,-0.9121995079156666,4,10,13,19,0.0229220778693681,1,3,7,10,0.9519002700136758
229,229,4,6,8,18,-0.1697266541942084,5,14,20,26,0.9671320248456806,5,6,11,13,-0.4618688014286478,9,12,14,31,0.3002641112849709,2,14,22,5,0.4424603201219707,10,20,30,2,0.8633570509074745,2,6,11,19,-0.8402599082811275,5,6,12,14,0.4108464210747535,12,15,22,24,-2.161517344173987,2,10,23,26,0.3986350077927367,1,3,7,10,0.9514101164881998
230,230,6,11,12,13,-1.5545139320217074,9,10,16,20,0.3356761390081528,2,6,24,30,-0.1597946306391018,2,4,5,9,0.0381424629776248,2,5,10,11,0.5447202791091799,2,6,14,20,0.5343829915700409,3,6,13,14,0.3956270957730028,2,5,12,14,0.4994416238953519,2,5,6,10,0.6478664642200969,2,5,6,10,0.6478664642200969,1,3,7,10,0.9517556179404781
231,231,5,9,26,31,0.7911228730636355,2,12,14,15,-0.146113407083781,5,6,22,28,-1.168454413304766,13,16,21,27,-2.9916116008575657,5,23,24,4,-0.684485122474964,12,13,27,29,-2.332111143559115,5,6,29,1,0.2738646172669298,4,5,10,11,0.553772752302987,6,12,13,14,-0.3687849957190892,5,7,13,14,0.7847589578021752,1,3,7,10,0.9513242271255361
232,232,5,7,19,29,-0.076783609750517,1,11,12,14,0.3176148133153474,4,13,14,30,0.4946593574874347,2,10,12,17,0.0404241294559241,10,13,14,22,0.2636099707819063,2,4,11,20,0.039299363110183,2,6,10,11,0.1342691374579108,5,11,30,31,0.7447810917772886,4,6,10,11,0.1438106761221227,5,12,14,17,0.3117456117991239,1,3,7,10,0.9514520724915208
233,233,4,10,12,13,-0.033837475232211,5,9,15,31,0.3187340268909763,7,14,16,2,0.5839487405758788,12,19,30,20,0.219159995871278,6,10,11,15,-0.2881789164634609,2,4,14,17,0.1476907275946897,2,4,5,6,0.1422710492500492,5,11,22,28,-1.293047368812818,4,5,6,12,-0.015591827348155,6,14,22,24,-0.8445029526115451,1,3,7,10,0.9513102965907732
234,234,5,8,12,16,0.0823973967019884,4,7,25,16,0.4964209340646667,12,21,24,30,-1.2119469280421162,2,10,13,18,0.0426704473603056,2,4,12,15,-0.725948608147778,5,6,10,12,0.4672417924573889,4,6,10,11,0.1598144001056424,12,21,22,13,-2.3222159090867187,14,19,25,27,-0.1483812663114974,10,12,13,21,-0.5881932442728053,1,3,7,10,0.9500165543841392
235,235,1,17,19,12,-0.6200994409568035,2,10,19,21,-0.3927325372720989,4,10,11,12,-0.0194889559867073,2,5,6,7,0.5876925611465218,7,10,11,13,0.3533852746416503,2,10,25,27,0.4385615165734476,2,10,13,14,0.5778865111777873,4,9,11,12,-0.992345185706972,4,6,10,11,0.1476053593573656,2,5,12,13,-0.2322421371607499,1,3,7,10,0.9511808504388372
236,236,4,5,7,13,0.4816769444495464,2,5,12,21,-0.2965660408726851,2,4,7,10,0.677665443799955,4,5,9,14,0.550964413585275,4,6,8,10,0.5993389383271914,4,10,11,19,0.0470203212263312,5,6,10,11,0.4513015555918834,5,9,10,12,0.4099468253437137,2,5,6,10,0.6554140195010959,4,5,14,19,0.5419624016350263,1,3,7,10,0.9508271429129798
237,237,4,6,7,8,0.5697520038965398,13,21,22,14,-1.1076903821727746,3,5,19,27,-0.1456539070209057,6,14,20,29,0.1997616707562297,4,7,10,11,0.644117557933067,2,5,6,11,-0.0143319865047264,2,5,6,14,0.617357509517477,6,11,13,21,-1.6656411442995012,4,5,9,12,-0.0753530062374434,5,6,14,21,0.2655805380034352,1,3,7,10,0.9496255849698919
238,238,25,31,6,15,0.4073374866143777,4,6,23,28,-1.7477949405544195,13,19,21,22,-2.84889018911111,5,12,13,21,-0.7621137461965581,14,31,18,5,0.7254128377015636,4,6,10,14,0.6887987608890547,11,14,19,26,0.2799459295733533,10,13,27,30,0.1624179498842518,6,12,26,27,-0.5811128104623466,2,6,10,11,0.1426290076662193,1,3,7,10,0.9508742575377147
239,239,7,16,26,27,-0.1772738685745456,7,10,19,20,0.7803013331255283,2,12,14,17,-0.0232894588958476,4,5,6,13,-0.010059585569677,5,6,7,12,0.4140006194256315,2,5,13,14,0.5039335674083636,5,12,19,21,-0.9324249389774516,2,5,6,10,0.667463573145368,2,5,6,11,-0.0104766932157918,5,6,10,12,0.4725443936127758,1,3,7,10,0.9491629684780273
