,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
148,148,148,148,148,5,6,20,21,0.6968839130783511,20,30,33,37,0.8439206896339296,8,16,21,24,0.4949289114686255,5,10,16,17,0.5707280831710333,3,6,16,21,0.169137069025933,4,5,6,14,0.9423792923485944,1,5,18,22,0.6113314248557646,2,4,5,6,0.6594721390734866,6,13,17,21,0.6367259687137765,6,16,18,21,-0.0423452986535592,1,4,10,6,0.966781919602882
149,149,149,149,149,6,21,27,31,0.9171668102786236,11,21,22,46,0.7764561385650948,10,16,27,44,0.5026836047350547,6,10,14,17,0.9526363392918216,5,17,18,27,0.6309303508292785,2,6,17,18,0.4976821675864467,5,6,13,17,0.5647958966017449,5,6,7,29,0.9089243771141672,8,10,19,31,0.9811143772765673,5,8,10,13,0.6458786975606547,1,4,10,6,0.9670027913510245
150,150,150,150,150,2,7,8,13,0.7014836051312561,1,2,10,12,0.7569682992866497,21,25,31,32,0.9011638733816184,6,11,16,17,0.8328693650388108,10,12,16,17,0.6975411643976286,5,9,16,19,0.4830533916997798,2,19,21,34,-0.2397184700661339,5,7,10,17,0.9181973820502574,5,6,8,13,0.6473233825392657,10,21,53,57,0.4469135484019555,1,4,10,6,0.9667793575237592
151,151,151,151,151,3,5,6,7,0.7404861873030681,5,6,17,18,0.6105941713373971,5,17,21,22,0.565538313901213,5,10,27,41,0.6640115928042053,10,28,35,36,0.6561828419319463,3,7,11,16,0.6203796699173274,7,10,13,16,0.713155644723348,5,6,7,16,0.7061152275572391,5,7,8,21,0.721937349669926,10,13,19,27,0.938966425376236,1,4,10,6,0.9667298350184949
152,152,152,152,152,4,5,13,20,0.6074759565809874,13,16,18,20,0.084677788378963,1,5,6,8,0.9015881207147912,5,19,27,43,0.8672746207608001,5,6,7,8,0.9513856855300366,13,20,21,27,0.7216611493705727,5,6,7,10,0.9537683119195284,5,8,13,17,0.482677172470688,5,6,10,21,0.7287337298224752,5,8,17,20,0.78298161309325,1,4,10,6,0.9669396247425213
153,153,153,153,153,2,10,15,17,0.4635342311807795,7,17,18,26,0.8733088940600471,13,14,18,19,0.6719340478221438,3,5,13,16,-0.5608652336529238,10,16,30,34,0.4594845105166077,10,14,19,22,0.9080205990081116,6,10,18,21,0.6121720025982875,7,13,17,19,0.8926806487721322,5,10,16,18,0.1539519713567696,5,10,13,20,0.6561521707264277,1,4,10,6,0.962769318214403
154,154,154,154,154,10,11,14,25,0.9364588240553928,3,5,11,26,0.5342728221966814,7,10,14,21,0.8357111586895836,14,15,18,21,-0.0794911083947818,8,11,18,31,0.8700859066751727,6,17,18,19,0.8329115657905856,5,8,10,16,0.6524406287655369,21,34,41,52,-0.2014594656798696,8,13,21,28,0.1439893924435085,6,10,16,21,0.5834737384196653,1,4,10,6,0.9629098656498275
155,155,155,155,155,6,7,10,16,0.8781259498128462,1,23,25,27,0.9617213693683648,11,12,16,19,0.6017015445768029,3,6,13,16,0.2012820179786204,9,10,16,17,0.7894960843442475,5,24,32,38,0.5952567260404258,13,17,19,21,0.5372714864773325,5,6,8,16,0.6439118929427258,5,6,13,17,0.5663797247228077,6,10,16,18,0.560029645180361,1,4,10,6,0.9667410148462408
156,156,156,156,156,8,10,21,23,0.9256750603458244,2,10,11,28,0.4729834897971295,5,7,8,9,0.892767182984618,6,18,19,49,0.3871321715835316,1,10,13,16,0.6625844679060757,10,13,21,24,0.6712079970317827,10,13,17,20,0.8610618689078762,5,6,18,19,0.6428564154995006,5,10,16,23,0.7054312761936036,5,6,7,13,0.7594935100460889,1,4,10,6,0.962511335211717
157,157,157,157,157,43,46,53,55,0.955183349633042,2,3,5,14,0.3390413249748972,10,15,20,33,0.490804994136772,5,13,16,17,0.0225836968742201,7,13,21,23,0.779976681786645,10,13,16,17,0.5889936317321904,8,10,13,17,0.8619154698278846,5,11,17,20,0.832274720105791,5,16,17,24,0.5174023116235282,5,10,20,35,0.911703911303706,1,4,10,6,0.9620583720498208
158,158,158,158,158,4,8,18,23,0.907229285261084,7,14,20,21,0.8493883343860705,2,4,7,21,0.5538768205907916,3,13,24,37,0.6076521740959722,2,3,6,19,0.6191364507955865,10,16,19,32,0.8466561805417514,5,6,8,10,0.9288946040928276,5,10,20,32,0.9278431258371908,5,6,13,18,0.270516180573837,5,6,26,34,0.6420253132816448,1,4,10,6,0.9654437439384624
159,159,159,159,159,8,10,14,17,0.9529866241800046,9,10,13,22,0.8698665226683615,4,5,6,7,0.9340460563673616,32,37,51,54,0.94749384212548,5,6,13,18,0.270296469360074,2,8,16,19,0.4001594329735692,6,10,13,17,0.8976853681045983,5,17,26,39,0.5014346085697281,17,18,19,21,0.4042237601387911,4,5,18,19,0.5920410156822979,1,4,10,6,0.9653367837799299
