,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
204,204,5,6,8,13,0.8527726771631468,9,20,21,1,0.8927785080366929,10,18,24,28,0.1605864404212846,5,7,9,18,0.2807140825121116,1,7,9,16,0.3112563284868616,17,19,30,31,-3.372241089535821,5,7,9,13,0.8151604371335339,6,8,13,16,0.4405116477046278,1,3,7,9,0.6891637148870976,7,9,17,26,-1.0105186016604877,9,13,1,6,0.8359346170516315
205,205,7,12,13,14,-0.3453193128077072,7,11,13,24,0.3842688987369961,6,7,13,16,-0.3396316628000124,9,21,23,29,0.7814263514461828,8,9,18,22,0.3891191733588615,13,23,24,28,0.4928227380443222,7,9,13,17,0.262110029975426,1,6,9,11,0.6930206457049302,6,7,9,18,-0.2917590870314823,1,9,17,18,0.1872202690933678,9,13,1,6,0.8358503810188549
206,206,7,9,18,24,0.1379313815840945,16,20,24,25,0.3149505225911762,2,6,7,24,0.1968870657795508,5,13,18,31,-0.01230292980367,7,9,17,18,-0.5558598243064061,7,9,18,28,0.2875141181010202,13,17,19,21,0.4200391209164733,1,6,10,16,-0.258292810624146,19,24,26,21,0.1916579767702506,6,10,13,16,-0.1834080600837873,9,13,1,6,0.8352089832265202
207,207,3,12,15,25,0.6927241274626348,6,15,19,24,0.4889804846064441,8,13,24,26,0.502083744269643,1,6,9,17,0.2788903943206923,13,17,24,9,0.5909562532278393,1,6,7,9,0.4108095851328456,1,9,16,24,0.7083934312356611,1,5,15,29,0.8713876873814966,5,6,7,9,0.4316615861738275,6,7,13,16,-0.3386341744665675,9,13,1,6,0.8353204508159019
208,208,4,7,8,11,0.5889162091654292,1,6,11,14,0.099082858238836,1,5,7,19,0.4373054723374066,5,9,17,18,0.1873385370347042,1,9,16,17,0.2274773320122314,9,16,24,6,0.3557815346773765,9,13,26,28,0.5877138145657443,1,6,9,13,0.8344036708699846,1,6,9,13,0.8344036708699846,5,6,9,19,0.6610101015012086,9,13,1,6,0.8344036708699846
209,209,15,14,11,6,0.2594602703519512,23,10,6,25,-0.3108697662965514,1,13,24,6,0.7089711321600987,1,9,24,8,0.9366867854674608,6,7,9,16,-0.2167865098677064,1,11,13,17,0.4113910757434347,1,6,7,9,0.4139010210471566,1,6,21,24,0.7599575038668861,6,11,17,19,-0.5992916406370448,1,6,9,28,0.813347809087624,9,13,1,6,0.8341248093384649
210,210,2,16,19,23,-0.2052980017851018,6,10,14,15,-0.0733456429606309,6,9,14,24,0.3975000287999484,5,17,24,29,0.2943442348672399,7,24,19,26,-0.6497528003720823,5,6,21,23,0.3648472367930271,7,9,10,19,0.0763784937765855,5,6,21,31,0.154061178445962,1,9,13,17,0.6756799749632598,1,7,9,18,0.2628334828806753,9,13,1,6,0.8342556163256432
211,211,2,8,13,25,0.660985837916344,2,5,7,19,0.5055114552979891,8,9,10,13,0.8249530656938172,5,6,18,30,-0.7524046634747747,1,5,9,13,0.9814133254005096,9,16,28,29,0.8501092367010845,1,6,9,13,0.834253762644072,7,16,17,19,-1.299002991852071,1,18,19,26,-0.4697934954902381,9,13,17,24,0.589459319999939,9,13,1,6,0.834253762644072
212,212,10,16,19,20,-0.5873393903546509,9,13,14,18,0.4258733922848445,5,7,9,11,0.5689840082909567,16,25,10,6,-0.1851322041211272,1,6,7,13,0.3360001675599502,1,6,13,17,0.2110418724339461,1,11,12,16,-0.0320674994721139,1,5,7,15,0.7337702143544058,1,6,9,16,0.4596436665939875,7,17,24,28,-0.1131571377173796,9,13,1,6,0.8341852494896667
213,213,6,10,14,15,-0.0830462592617125,6,9,16,21,0.5656260790547426,1,7,9,19,0.5399502910165113,6,13,16,19,0.0526344495218334,9,13,1,29,0.9825269072688724,6,7,17,18,-1.6324511463512217,6,9,20,30,-0.360129448044981,1,5,6,9,0.8341318677664208,1,6,13,18,0.3386711788223397,6,9,23,13,0.4228677105245323,9,13,1,6,0.8349596015580247
214,214,2,8,20,11,0.6397956733950383,18,24,21,10,0.2762241175442712,6,9,15,17,0.3439930580969275,7,13,15,19,0.5390892884223321,1,5,6,23,0.1895403810709942,7,9,13,16,0.3637972809226246,6,9,13,19,0.6774774239347059,6,18,19,23,-1.015189325084588,7,9,17,26,-1.0144354006857474,8,13,23,24,0.5939992009396344,9,13,1,6,0.8358160386622724
215,215,1,6,12,16,-0.2758181410087221,26,27,28,8,-0.5312038339679068,3,19,21,26,0.3041864163642275,8,12,14,19,0.0916762940888347,1,7,28,30,-0.076631262182385,5,9,13,17,0.6920464814054645,9,13,16,23,0.3772708223270282,1,26,7,23,-1.103231505032758,7,9,17,19,-0.2017493198580409,1,6,7,13,0.3371189088724624,9,13,1,6,0.8351232373946722
216,216,5,7,8,10,0.3741990821115777,6,13,15,17,0.2961086753963651,15,16,18,28,0.2999649572225039,5,8,24,7,0.6780084174501191,18,21,29,17,0.1985006091356551,14,15,19,30,-0.3453729164895196,13,16,19,23,-0.1703128347828582,7,9,18,19,-0.0808711159188768,1,7,15,17,0.1125934940793247,6,9,17,21,0.417431564911646,9,13,1,6,0.8353663733945315
217,217,2,15,23,31,-0.3242994929538101,1,7,17,24,-0.1473487934619632,6,7,11,15,0.1490059071166408,1,5,9,28,0.9866361459684252,6,9,14,16,-0.0897689502231111,1,7,16,17,-0.7282169223237989,6,9,17,28,0.2893110573735361,7,9,13,18,0.3114740061180624,1,5,9,17,0.6043253766898621,6,7,13,15,0.4084056385065396,9,13,1,6,0.8350930736564457
218,218,12,17,24,26,-1.4253875518704198,1,7,9,10,0.3855203173825881,1,5,7,23,0.085463261651296,1,5,9,14,0.815654793984324,6,9,15,16,0.4983560242212712,6,7,9,13,0.4597699756524638,6,11,30,16,-1.060168288913439,6,13,18,19,0.0105391466144117,7,13,16,17,-0.6057586952062208,1,2,9,13,0.8842580711614246,9,13,1,6,0.8351123851309936
219,219,7,20,28,30,-0.6701896191041135,6,7,8,9,0.4930047316870567,7,16,18,19,-1.1783791744156829,26,7,12,25,-0.6471159901563273,6,7,14,17,-1.463416138514324,18,28,29,30,-0.019041808447594,6,9,17,18,-0.3615098502205005,1,9,13,19,0.88599452622057,13,28,30,6,0.0626289355328488,6,9,13,17,0.3551390616475681,9,13,1,6,0.8350611125083958
220,220,2,5,6,10,0.4721859081507189,1,5,11,21,0.8691150441942086,5,6,7,8,0.4043070589281184,6,9,17,19,-0.0900617813138726,7,9,14,16,-0.2960523396414012,6,17,23,9,-0.6741141830429207,5,7,9,13,0.8151726931669168,1,6,7,9,0.4115179414600898,13,14,18,19,-0.04634389706979,9,10,13,17,0.331698522795624,9,13,1,6,0.8353454023153178
221,221,3,7,8,11,0.6122374904353445,1,3,8,21,0.8544252634796667,1,5,15,26,0.5468465988582252,17,18,19,21,-0.1956411020040427,5,6,9,15,0.8541314019071555,1,10,17,21,0.2659893234838459,9,14,16,17,-0.3551468635842818,9,13,14,17,0.3388266681392409,9,17,18,26,-0.9807983489970616,1,6,7,13,0.3388313008511047,9,13,1,6,0.8345576320128447
222,222,2,16,18,20,-0.1997334452491714,3,6,13,14,0.4371912734804409,9,13,17,22,0.0153785600422815,6,9,14,19,0.2068153726251853,1,5,9,17,0.6154073534960677,1,5,8,15,0.9657722643976908,1,16,18,20,-0.2637464092270312,1,6,17,26,-1.123959666389751,9,25,26,28,0.4963988833566113,1,7,19,26,-0.4598587975057866,9,13,1,6,0.8349488988224592
223,223,13,16,1,8,0.7532295678426235,23,15,22,30,-1.5791507378125051,3,5,12,17,0.1317902051263433,6,9,17,30,-0.9881704111362288,7,18,26,30,-2.560619632764958,6,13,17,23,-0.7675244105382113,9,30,13,24,0.5001581436413467,1,7,20,26,-0.59561646027832,1,18,19,21,0.5503834127323879,9,16,17,19,-0.1537164483994981,9,13,1,6,0.8344052066205401
224,224,7,13,25,31,-0.0209134609554242,13,30,6,20,-0.4509506037321715,5,6,15,19,0.616215356917235,5,7,10,17,-0.6569664869249892,6,7,11,29,-0.0446440988532055,9,16,17,19,-0.1656692831473567,1,5,9,20,0.8506383976910905,9,23,26,10,-0.7629285625389515,1,9,17,18,0.1888006376711184,9,13,17,18,0.270899197344379,9,13,1,6,0.8352696141274512
225,225,2,15,24,22,0.5882163682149235,1,9,12,18,0.3820745888685344,3,6,7,13,0.3604183133127996,1,5,15,17,0.5772717515744279,26,15,5,13,0.6394320713251564,2,13,17,18,0.120862197168833,8,13,15,17,0.6690248757667275,1,9,19,21,0.9130416013466448,1,8,9,13,0.9071549525342628,1,13,24,28,0.8434770948605226,9,13,1,6,0.8355380419450911
226,226,3,4,10,17,0.2446319574131846,4,18,19,27,-0.3212377657091041,1,15,16,17,0.1631942768236374,1,6,26,29,0.1057631435418222,9,18,28,29,0.835603481460061,13,24,20,18,0.3227783086737199,6,9,13,17,0.3660959520182235,6,9,13,18,0.4737032525340837,1,6,13,18,0.3495583980079421,1,6,9,17,0.2914039984586988,9,13,1,6,0.83521922416668
227,227,7,19,24,31,-0.7594551651406318,6,7,11,17,-0.9646424331424388,1,2,5,7,0.7492784683876679,1,10,16,18,-0.4311751847881928,1,6,13,17,0.2193719491146255,6,17,29,18,-0.5437276907233319,6,7,16,21,-0.2173157984405738,17,24,26,28,-0.6689121799504512,7,17,19,21,-0.1997423754359202,7,21,23,28,0.2684048700072352,9,13,1,6,0.8357268762225067
228,228,12,16,17,23,-1.878790609956248,9,18,19,20,0.1917960525374753,5,7,15,18,0.2436203586348779,5,8,21,28,0.9591420800153968,7,11,13,15,0.6079697937604789,1,6,19,23,-0.1869595864638114,5,9,13,24,0.9703646584344854,1,6,8,9,0.8557761003841846,1,9,13,18,0.7728473815733792,6,7,9,13,0.4595986821819996,9,13,1,6,0.8349799073918733
229,229,8,9,19,24,0.8635655610601384,6,7,11,13,0.0199303176698774,2,15,7,17,0.1697904866747264,5,24,9,27,0.4700655391058573,7,9,15,19,0.5802575359499615,6,15,17,22,-0.7142553886477887,5,9,15,23,0.7178072355637659,5,7,19,20,0.0141196290215118,1,6,9,19,0.6405927251909547,1,9,17,18,0.1924833024912812,9,13,1,6,0.836301233198577
230,230,9,25,27,28,0.4646996400164791,1,13,15,20,0.818922053148571,1,18,21,26,0.1476895489912074,24,8,5,6,0.7657707401082356,5,9,18,29,0.696380317602338,1,7,19,23,-0.3182013594083521,1,16,17,26,-1.2255947783087628,13,14,16,17,-0.4791783846708461,6,9,18,26,-0.4052807419236488,1,7,17,19,-0.4236154605620419,9,13,1,6,0.8357884529009705
231,231,1,6,7,13,0.335983582485992,5,6,11,14,0.0501945488715194,6,15,24,25,0.7309703877446225,16,17,20,21,-0.2877407425190121,7,9,13,17,0.2682042768065964,3,7,9,15,0.6337993371109794,6,9,14,17,-0.2653408754256965,30,6,26,24,-1.581478585826944,2,5,7,9,0.8269293891039882,1,5,24,26,0.3548358077528932,9,13,1,6,0.837265522745417
232,232,2,19,20,23,-0.1468187081411724,3,26,29,27,-0.580711862232282,6,7,21,29,0.4478292460682213,6,7,25,15,0.4045646901124113,9,13,24,30,0.4994814238817148,1,7,14,16,-0.4945126644339732,1,6,9,13,0.836768783695342,1,9,13,16,0.7979835340297847,9,10,20,29,0.5997630443776898,9,10,13,17,0.3360400064435223,9,13,1,6,0.836768783695342
233,233,10,11,19,30,-0.7824814517955878,2,7,12,17,-0.5861595463801166,13,14,24,28,0.6475153635105004,7,9,16,17,-0.4807858232215789,13,16,18,21,0.3638649972362275,5,6,7,8,0.4097034027432936,9,19,24,28,0.816811111689182,18,20,24,30,-0.8902576764225378,1,9,13,29,0.9825004146280434,18,1,7,28,0.1482009802571539,9,13,1,6,0.8369628827129846
234,234,6,7,16,23,-1.3821589496427986,7,18,21,24,0.1479770615918274,1,3,11,17,0.4436194151287669,6,7,13,15,0.4163092848501879,15,16,30,9,0.1876548002590483,9,19,1,21,0.91328182401852,1,6,9,13,0.8362654199425785,6,7,15,17,-0.4212861870414763,5,6,9,13,0.8877779457062355,6,9,13,18,0.4771589988645692,9,13,1,6,0.8362654199425785
235,235,5,11,17,24,0.1629236124271236,1,3,7,19,0.4255815932845237,10,16,19,20,-0.5858207566439364,5,7,16,18,-0.6372942161954707,1,5,7,9,0.768057139353805,1,3,9,17,0.5565525258359346,6,7,13,17,-0.4726201405187265,1,24,28,30,0.3105110501010962,9,24,20,22,0.2582178570501372,2,6,7,9,0.4555662494034583,9,13,1,6,0.8361400385634425
236,236,3,6,8,9,0.7899132839927032,1,6,7,13,0.3398636707373166,16,21,19,27,-0.2310561393649466,1,8,10,16,0.3954373383239841,1,6,7,9,0.4180410337904714,19,29,7,9,0.5823728930506986,1,9,16,17,0.2310009862195332,1,6,7,9,0.4180410337904714,6,9,16,17,-0.3017860499820146,9,16,17,21,0.3763360411455553,9,13,1,6,0.8361842448645056
237,237,1,15,17,6,0.230177525684018,1,2,6,7,0.3342819204310112,2,26,29,31,-0.5990363853247591,5,6,9,17,0.2950538233287032,7,13,18,31,-0.7860657039993297,19,31,29,28,0.17341831910906,19,23,27,28,-0.8570510489931922,1,6,9,17,0.3001667647121832,1,6,7,13,0.3467318383149412,1,6,9,20,0.5965732787635738,9,13,1,6,0.8347822907803033
238,238,5,7,15,29,0.684854815097742,13,24,29,31,0.4016839307545202,6,7,18,25,-0.4075726097582666,16,17,20,21,-0.2763761472243093,28,17,14,20,-0.4209205052159899,19,24,30,28,-0.0241007645553139,9,18,24,16,0.2153395728425063,7,9,13,17,0.2745145320855957,1,7,26,20,-0.5911745274774847,18,19,29,7,-0.2166223682056121,9,13,1,6,0.8359869338630214
239,239,13,20,22,11,0.1128066365809674,7,9,10,13,0.4427799541664541,6,7,8,16,-0.2584137873724621,6,13,19,24,0.4953811914840205,6,9,15,16,0.5042501096717884,8,15,18,19,0.5782327453446614,6,17,18,24,-0.7407801592405014,6,7,13,17,-0.4455227171865474,7,9,18,19,-0.0535144668909381,9,13,17,19,0.4524901321172603,9,13,1,6,0.8357379364355485
