,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
69,69,69,69,69,3,5,11,15,-0.1613336575563879,1,5,7,14,0.1309339316242377,6,14,15,27,0.569597155342094,5,6,22,25,0.9529877205510304,2,4,5,10,0.9307650812522128,4,10,12,14,0.9658906664663024,2,5,6,10,0.9691031230766384,5,6,8,10,0.7873001551433829,2,6,7,10,0.8657464726526429,12,21,27,29,0.5844141146393433,5,6,10,14,-0.20783648471986815
70,70,70,70,70,4,5,28,22,0.8599589050942198,15,14,26,19,0.6260845210139789,1,5,13,14,0.6984423192183038,2,6,25,27,0.9872000258102046,2,5,6,10,0.9699484575296806,1,4,5,10,0.6646377248458242,2,4,11,30,0.8829209191381923,4,5,6,10,0.9625031669757526,1,6,9,12,0.2495320560011679,2,5,10,22,0.9775988793381198,5,6,10,14,-0.21301121109963295
71,71,71,71,71,7,15,16,24,-3.388603703581631,4,5,10,22,0.9694187747706612,14,21,26,29,0.6351444926767842,4,5,6,7,0.7923489577542494,10,14,27,8,0.5840490706647986,2,10,11,12,0.9696036635829818,2,19,30,10,0.8979134782873645,4,5,11,12,0.9639822967527374,4,10,12,19,0.957148236833419,4,5,6,10,0.9625115559552456,5,6,10,14,-0.21406739016247478
72,72,72,72,72,10,11,15,23,-0.1311071036843554,1,10,11,19,0.7606400094065782,7,10,12,27,0.7972795273845363,5,14,19,23,0.7178980834884827,4,6,9,14,0.7717068379002454,5,6,11,22,0.9698124988566952,10,11,12,19,0.9165432908773764,6,10,11,12,0.9494181398193,6,10,13,14,0.9709709502597108,4,5,10,12,0.982670728324588,5,6,10,14,-0.21105902584486458
73,73,73,73,73,2,19,21,25,0.8886771618398396,24,3,22,11,-0.2095992039461465,4,5,6,14,0.8898059219114521,8,10,12,14,0.6652078079966375,4,6,13,23,0.7066516166417839,14,15,22,19,0.7314058049546008,5,13,22,27,0.9766186624595736,14,25,31,19,0.9540780321958188,2,10,11,13,0.9784949439226104,4,5,6,15,0.6505612777281594,5,6,10,14,-0.2126214215482487
74,74,74,74,74,2,11,16,22,0.7474143526170401,1,9,12,19,0.1661936419401748,6,14,25,31,0.9732154715842616,2,5,13,21,0.9719336988404108,12,30,2,11,0.929943975764277,4,11,13,17,0.6321325628468621,2,10,12,19,0.9136962789201116,4,5,6,10,0.9627512261469572,5,6,13,19,0.9474718449160854,2,5,10,11,0.9624393052834984,5,6,10,14,-0.19697907227638978
75,75,75,75,75,3,4,5,15,-0.3503914617375097,1,14,19,26,0.6330374837932317,5,10,11,12,0.970670425927552,10,13,21,25,0.8024700840009827,1,4,5,14,0.5215350193316584,4,10,11,25,0.9833199743977836,5,12,13,14,0.9466576066234736,6,13,22,31,0.9822228705113838,5,10,11,13,0.9795933813378565,5,6,12,19,0.9308024112747972,5,6,10,14,-0.21045575329767008
76,76,76,76,76,10,17,21,25,0.6236935284164855,13,27,7,23,0.1278213791767408,2,6,13,19,0.9470090020608546,2,4,5,10,0.9351054947170128,2,5,11,16,0.6949580604291383,5,6,8,25,0.7243622327079154,5,13,14,17,0.689394328865419,4,6,11,12,0.9909300174715054,2,4,6,13,0.9780789435529148,2,5,10,11,0.962560538182898,5,6,10,14,-0.19669750152580212
77,77,77,77,77,4,9,25,26,0.7635143889067509,5,11,19,21,0.9799099131856892,10,11,12,19,0.9136161113687216,4,5,6,10,0.9627121337786496,2,5,22,25,0.9712266758774172,4,5,6,13,0.978557383693803,5,6,9,18,0.3181550383190206,4,6,11,12,0.990904099778763,2,6,7,10,0.8645081035581833,2,4,10,11,0.9330807544227152,5,6,10,14,-0.1960806572002598
78,78,78,78,78,21,22,19,13,0.85644007503922,1,5,19,22,0.7674242451903689,7,12,13,25,0.5350028196383829,2,4,15,24,-0.5271285530993035,3,4,5,14,0.561714025481115,12,13,17,19,0.5143920125244018,2,5,10,13,0.9770945831825244,5,11,14,21,0.95757403442142,6,14,19,21,0.9683962134953472,5,6,11,26,0.9785127117768484,5,6,10,14,-0.1949574091827948
79,79,79,79,79,5,7,11,14,0.7104372279622777,2,8,10,12,0.686711432150801,2,4,12,18,0.5646995186869137,11,22,23,26,0.7109021700070463,6,10,28,5,0.9207610161041808,2,6,10,30,0.8569378570414489,6,10,25,11,0.9520266709686266,2,4,6,10,0.962062455204964,4,5,6,10,0.9628077080126998,4,5,14,25,0.9339153289364018,5,6,10,14,-0.21232600185724637
80,80,80,80,80,5,9,11,26,0.8600277733593089,2,12,28,31,0.8373605939387887,4,21,22,25,0.9620879961684604,5,8,11,13,0.7427802265643495,13,18,28,19,0.2365794582748845,2,6,12,13,0.9180421425135656,2,6,10,12,0.9456563533074388,6,10,12,14,0.9564334339461136,6,9,13,29,0.32940576369951,2,11,13,14,0.9579581796393042,5,6,10,14,-0.19644395649082647
81,81,81,81,81,7,27,21,5,0.791562862827222,6,10,19,28,0.8981498607700779,5,6,16,22,0.7762113000681077,11,13,19,27,0.9765632276674392,13,19,22,27,0.9721307427692109,6,7,14,22,0.8180554618037802,2,10,14,19,0.97538595833563,5,11,13,19,0.9718663482631724,4,5,10,11,0.9346427889038892,2,5,6,10,0.9662063330968,5,6,10,14,-0.1954245831745447
82,82,82,82,82,2,6,11,19,0.9803461054044216,13,16,28,31,0.1465140283363575,2,5,17,19,0.7256220922757846,2,4,21,8,0.656002517362133,2,5,8,9,0.2935132165480827,22,7,12,4,0.8054038426847236,2,5,13,19,0.9733531457072124,2,5,6,10,0.9693517072223236,5,6,10,12,0.9493394355902296,4,10,13,21,0.9714247671810128,5,6,10,14,-0.2108652340496424
83,83,83,83,83,3,6,9,11,0.3842664210412505,1,3,6,12,-0.2210959655830202,2,11,27,3,0.5885298716506314,7,11,13,14,0.7558096507831595,2,6,7,8,0.2931928583508971,12,13,16,21,0.511765388543207,1,7,10,11,0.2867644350689391,2,5,6,10,0.969636439468811,2,5,10,11,0.9631305193170372,2,5,10,19,0.9840734956169124,5,6,10,14,-0.21283957401118392
84,84,84,84,84,13,20,24,5,-0.1692499527433493,2,4,14,21,0.9185874173424315,4,5,6,14,0.8897379556370741,10,12,25,27,0.8933845977989402,2,4,5,6,0.9228866046173791,6,11,19,27,0.9783006089520382,2,6,10,11,0.9684220049615604,5,11,12,13,0.945921626725806,5,11,13,14,0.9593242310976596,2,6,10,11,0.9684220049615604,5,6,10,14,-0.21176718581075193
85,85,85,85,85,2,31,11,26,0.9581030206242858,14,16,17,25,-0.4242974483231481,2,6,8,10,0.7841007243658287,2,7,12,17,0.1329250770141433,4,10,14,25,0.9668251055008752,11,22,28,27,0.8508315733103402,4,10,14,29,0.6138306512378093,4,5,6,8,0.6627917884363531,2,4,5,6,0.922470729380944,2,5,7,10,0.8412933999136543,5,6,10,14,-0.2115575510170815
86,86,86,86,86,10,11,20,24,-0.1077431841370026,6,13,25,31,0.965599647586146,6,13,14,16,0.7226799005718978,2,6,10,12,0.9497041001209866,5,11,13,14,0.9590744796006004,4,5,11,12,0.9645352758946836,11,13,21,9,0.8445792263825981,2,6,10,12,0.9497041001209866,5,11,13,21,0.9741278963707536,2,6,10,12,0.9497041001209866,5,6,10,14,-0.21075710195901487
87,87,87,87,87,5,7,14,17,0.1175955416985785,1,5,8,14,-0.2532926636774464,4,9,11,5,0.7783940178332984,2,4,13,14,0.9249454940066418,14,19,22,17,0.7320142424172734,2,5,7,10,0.8451070543219293,4,5,6,13,0.9779965750463512,2,4,8,10,0.675667978618958,11,13,25,28,0.8176143631845566,12,19,21,27,0.9313725968957074,5,6,10,14,-0.19278128386589777
88,88,88,88,88,9,10,12,13,0.7491897604040911,5,6,7,12,0.8211099549302809,5,13,14,19,0.9722616856399372,2,6,11,14,0.92924634473932,6,12,21,22,0.8724849701331694,13,16,21,27,0.6095294276544334,4,9,25,13,0.7999928202872468,13,17,25,21,0.5291975422689821,2,4,5,10,0.9324570246485246,5,10,11,14,0.9406222650933628,5,6,10,14,-0.21257899976990213
89,89,89,89,89,10,11,12,15,0.6881095688202112,1,5,6,8,-0.1171104433763658,2,4,13,27,0.8703033617616991,8,13,28,10,0.3473797723852878,12,19,22,10,0.8510529405964957,2,4,6,10,0.961553308191326,2,6,9,12,0.8636217001729263,7,19,27,25,0.7781392623526238,2,6,10,11,0.9648822742945864,2,5,6,14,0.929981695007892,5,6,10,14,-0.19435933515245685
90,90,90,90,90,7,13,28,21,0.3974299421009837,13,12,30,1,0.4919940968990185,9,10,31,7,0.371735909452495,4,6,10,12,0.9857447277176932,4,5,9,13,0.8246360266604669,5,6,10,12,0.9491552476792966,2,5,6,12,0.9769367852053442,2,9,10,12,0.8480106878364577,6,7,10,12,0.8022043888556438,10,29,30,31,0.568990398305993,5,6,10,14,-0.21113397190379146
91,91,91,91,91,2,5,10,11,0.9620063865214468,2,8,15,22,-0.1416850520267112,7,10,13,14,0.788158445405921,6,15,25,29,-0.2366418554888143,6,10,12,19,0.8675565683702877,2,6,11,13,0.9752734350536612,5,10,11,16,0.7501271206594449,5,6,22,26,0.9514640299314826,2,5,10,11,0.9620063865214468,4,5,6,10,0.9621650977727771,5,6,10,14,-0.19561805865091264
92,92,92,92,92,2,13,15,17,-0.2692643721296619,6,13,17,24,-0.3171387629399853,2,4,6,10,0.9616238182412092,6,9,15,25,0.2673396441544825,6,9,10,21,0.8857183538911357,5,6,10,25,0.9524983937914848,5,10,11,19,0.9843289930024784,2,10,11,30,0.8999995964495547,2,11,12,13,0.9451705229158576,2,5,11,14,0.8861128973733213,5,6,10,14,-0.2125620439148579
93,93,93,93,93,1,2,15,21,-0.2043233709340326,6,13,26,24,0.5659153225250564,6,12,25,28,0.7235378169027357,1,5,9,26,0.2332735856605713,10,13,17,30,0.5864467213751225,2,4,5,10,0.931763463984415,5,10,14,19,0.977288109609196,12,14,21,13,0.8856456974032452,2,6,10,11,0.9687809752824984,4,9,12,14,0.7608047713817436,5,6,10,14,-0.21396403278497877
94,94,94,94,94,2,6,11,15,0.7499890037106014,19,30,31,7,0.7593204546188801,2,5,6,11,0.9513887217757356,13,14,15,22,0.7286591846839738,4,14,18,12,0.529255892303932,5,6,13,25,0.9226719989141132,6,18,19,21,0.6962599107114202,5,6,11,12,0.9756472632708696,6,10,19,26,0.8766367267335213,2,4,5,10,0.9338993048654668,5,6,10,14,-0.1977924071697259
95,95,95,95,95,1,4,10,22,0.7160992692784875,4,9,15,19,0.1964072153953145,10,13,14,21,0.9573928857530024,6,9,19,21,0.8583807907723874,2,4,6,12,0.9893880393774904,2,9,11,15,0.2750653052659135,5,6,12,14,0.9726733113402312,2,4,5,11,0.8691844199658646,11,14,17,22,0.6970620057462784,4,5,7,11,0.7205629447272495,5,6,10,14,-0.21346595764560483
96,96,96,96,96,1,24,27,18,-2.4707126268185498,9,13,19,26,0.7040124687086821,5,9,22,29,0.35303368631236,2,4,5,14,0.8214013241240321,2,6,13,14,0.9756956807989132,4,12,13,27,0.9229636421520356,6,7,10,12,0.8017329130181765,4,5,6,10,0.9628363958759564,4,10,11,19,0.9812537568939916,2,5,6,13,0.9789196500368575,5,6,10,14,-0.21129697189101915
97,97,97,97,97,2,15,20,24,-1.8046036695463403,6,21,25,27,0.9756282425022508,2,6,13,20,0.8116228717100841,2,10,19,7,0.8481551255458488,2,13,21,26,0.8787041890430596,2,10,12,14,0.9644990630424912,2,10,12,21,0.9165288034571748,5,12,13,28,0.8048097406850667,5,6,10,11,0.9693350168901144,5,9,10,14,0.8322824335466331,5,6,10,14,-0.20991416622041847
98,98,98,98,98,13,30,4,3,0.6127734735059174,2,19,21,28,0.8859238603893503,5,12,20,27,0.6836565985672484,2,4,14,28,0.7246718348301419,12,15,26,6,0.5188151112870683,2,5,10,31,0.9291759967449698,5,6,13,14,0.9744145607041094,10,12,13,27,0.9473247383048896,4,5,6,9,0.8436326853326821,2,5,10,11,0.9617229291876044,5,6,10,14,-0.1923593013173126
99,99,99,99,99,1,11,17,27,-0.4961171671903883,4,9,12,14,0.7622057164843311,3,4,5,23,-0.3049876349729763,2,5,10,13,0.9793391743062804,4,5,6,13,0.9782907520473798,6,13,20,22,0.8005864509607497,5,10,12,14,0.9651776678217252,4,5,13,14,0.9233028964946818,10,13,14,22,0.9678031111279756,2,5,6,10,0.9693160076511028,5,6,10,14,-0.21160640076390513
100,100,100,100,100,11,13,27,3,0.6548646925231058,1,13,27,30,0.5596488704707356,2,8,11,13,0.733297794684931,5,8,13,14,0.7012626758517426,10,12,17,19,0.5981831008276864,4,6,13,12,0.9635492859881724,5,12,14,27,0.9296262610325569,2,6,10,11,0.9682239006397884,2,4,10,11,0.931100599990512,5,11,14,19,0.9570235606486678,5,6,10,14,-0.21121522019104733
101,101,101,101,101,9,11,23,24,-1.0606783458146043,4,6,9,10,0.8873036513125216,2,6,10,11,0.965037157230126,10,13,14,21,0.955024483497858,7,9,12,26,0.2040778474093092,2,4,6,11,0.9228036782832476,6,9,10,14,0.8674155150296714,2,5,10,13,0.9771974318580916,2,9,14,19,0.8299183152085742,2,5,6,8,0.7619972522121332,5,6,10,14,-0.1953621392935878
102,102,102,102,102,2,15,17,23,-1.919156510503107,5,7,11,12,0.8035903592880358,5,6,11,19,0.9813131364838372,5,9,12,13,0.7871729481751071,13,22,5,19,0.9441873491858328,5,6,7,12,0.8217205580212319,5,6,10,14,0.9608779557504652,2,4,11,22,0.9309415152101932,6,14,17,19,0.7281292367813834,5,9,12,14,0.800101154003698,5,6,10,14,-0.21027850636764245
103,103,103,103,103,4,13,16,18,-0.4364761054267783,12,16,21,3,-0.3317496768996109,5,12,14,16,0.6393874395268417,5,7,12,2,0.807118476349201,4,13,14,16,0.5895882766574166,6,10,13,17,0.7384477437334147,5,6,10,12,0.9453293351529876,2,5,11,12,0.975784638875532,2,5,12,14,0.9579393706157596,6,11,19,22,0.961098139691943,5,6,10,14,-0.1952705310948466
104,104,104,104,104,4,8,11,12,0.6113253459506992,10,11,13,22,0.9571489692005752,5,8,13,23,-0.1726955825502707,1,9,22,28,-0.2947569097626514,4,5,13,14,0.9234296262949242,2,4,5,11,0.8696661799802863,6,10,11,14,0.9603011129948316,10,11,14,15,0.7094775444476443,5,10,13,14,0.9758729330387952,5,12,14,19,0.9513791627919356,5,6,10,14,-0.20949140606219796
105,105,105,105,105,4,10,12,15,0.6461736660440814,10,13,27,29,0.686055098602179,8,7,1,25,-1.1369846418554244,2,5,6,12,0.9743993513630403,2,5,12,22,0.9690377326058086,5,14,21,25,0.9550569054315364,6,7,11,22,0.8659886562736057,2,4,9,10,0.8467245517157574,4,6,12,14,0.9775818938754036,5,6,10,13,0.9535734406465498,5,6,10,14,-0.18973185971065387
106,106,106,106,106,5,9,16,19,0.2986862938199759,8,11,21,22,0.7670376184856635,4,5,11,12,0.965857141156824,5,6,19,27,0.9786389345333072,2,4,5,13,0.9516605010113752,2,12,13,17,0.6097570760406299,6,11,12,14,0.9722512330914695,2,5,6,9,0.882258251077502,5,6,10,12,0.9484805785875552,2,7,10,11,0.8405498890199785,5,6,10,14,-0.2055337754828901
107,107,107,107,107,1,2,10,11,0.758998574865556,4,6,13,21,0.9791735774351458,7,13,17,31,0.0552180513601171,10,12,27,29,0.6284102109740489,4,5,12,20,0.6933939150528203,4,5,6,10,0.9623750857715972,6,9,10,12,0.8401360736173993,2,6,7,11,0.8377005203582956,2,5,6,7,0.8396426450940393,4,12,2,26,0.92904341330929,5,6,10,14,-0.20408220590612158
108,108,108,108,108,10,4,9,5,0.8488004940911086,14,24,27,30,0.3914749604520652,5,10,21,25,0.9178956531599956,6,11,14,25,0.9726001571013106,2,5,11,12,0.9759761001946394,5,11,13,14,0.9599611962616812,6,19,22,3,0.7874623726398039,5,6,12,13,0.9171133865777288,2,4,9,11,0.7774745329644548,5,6,10,14,0.9579066336884264,5,6,10,14,-0.1892139655405829
109,109,109,109,109,15,21,22,23,-0.124540363664934,6,8,10,14,0.7664843683251847,11,12,13,21,0.8655573419218714,13,14,15,25,0.6283163891793029,6,12,27,30,0.942696539292326,2,10,12,21,0.9134306246544625,2,5,6,11,0.950762378387184,4,5,10,13,0.9791135805412334,2,4,5,10,0.9352200095237896,5,10,11,12,0.9688615882538896,5,6,10,14,-0.19150824578299863
110,110,110,110,110,16,22,25,4,0.6425734537855368,2,15,23,25,-0.2669584489236785,2,5,6,11,0.9519754344054204,2,12,25,27,0.9177835119663116,2,5,8,12,0.6860377322553766,4,5,6,11,0.9230284963405104,2,13,19,21,0.9210920686870938,2,4,5,10,0.9324220648763192,5,6,10,12,0.948428002537944,2,4,5,10,0.9324220648763192,5,6,10,14,-0.20545025058699595
111,111,111,111,111,7,27,3,31,-0.1400923553284057,4,6,10,21,0.986652977005392,9,11,12,14,0.8015212438738897,3,9,12,27,0.1577793109425735,2,10,13,24,0.687459147774765,4,11,14,12,0.9355552153620628,2,4,13,22,0.977566948582213,6,11,14,12,0.9722030753546566,2,5,14,19,0.956506417351338,10,19,26,29,0.6309610892016514,5,6,10,14,-0.20328926829284732
112,112,112,112,112,12,14,20,25,0.5782834566644566,2,5,12,13,0.9458269873965446,21,25,31,20,0.6735183179976499,2,4,5,7,0.7218059488090569,6,10,17,21,0.7510079657494368,31,19,27,28,0.7222893664247969,2,4,6,9,0.836693333243593,4,12,24,27,0.3779863830887963,6,9,12,13,0.774225508776544,2,12,13,31,0.9598968704644348,5,6,10,14,-0.20883619167104794
113,113,113,113,113,5,12,14,16,0.6342033100920954,1,2,3,13,-0.1410564650171535,6,12,19,21,0.8360028059000127,2,13,14,23,0.7138509185680545,2,6,7,10,0.8647184700349513,5,7,11,14,0.7133202207137366,5,6,10,13,0.9578014230354572,6,10,14,19,0.9721856151229472,5,6,7,10,0.8659013871881072,2,10,14,15,0.7118676488432654,5,6,10,14,-0.20393143688091198
114,114,114,114,114,14,19,20,23,-0.0444783966183155,2,10,11,19,0.9797826521894898,6,10,11,22,0.9539705373760828,14,16,19,21,0.7061607996528878,4,8,10,11,0.679027233561702,5,6,10,12,0.9441808719387532,2,6,10,12,0.9441961933655536,2,4,5,6,0.9247426170787192,4,6,10,12,0.9850206889003938,2,5,6,10,0.9648475797039928,5,6,10,14,-0.18953947403284288
115,115,115,115,115,15,19,27,31,0.4289661165299669,25,31,23,13,0.6046104474433891,11,14,26,5,0.9619440484381137,2,5,13,19,0.9705307345875082,5,6,13,19,0.9451643625338614,2,3,4,21,0.6978025565242663,6,10,11,18,0.7570820020349596,5,8,12,13,0.634551530287644,2,6,27,30,0.8815769687018051,2,4,5,10,0.9354242526344944,5,6,10,14,-0.1877526080602132
116,116,116,116,116,7,10,15,27,0.1430401576401823,1,5,12,17,-0.3405707450686763,5,12,13,19,0.8665247188641374,2,5,6,14,0.9304005670861262,7,10,11,14,0.7773685604100142,2,26,27,5,0.9643436404854684,2,10,11,12,0.9686914232744775,2,11,12,14,0.9558424666723816,2,4,6,13,0.9776459113871504,6,10,11,14,0.9593275691292192,5,6,10,14,-0.20195710272562994
117,117,117,117,117,3,4,15,21,-0.2667065125454,10,12,14,27,0.9682779307249236,5,12,14,19,0.9515410758177448,13,14,29,19,0.7052966060775064,10,12,14,19,0.9253564563855528,4,10,21,24,0.6411673257863462,2,13,19,25,0.8697753648252827,4,10,11,13,0.9787349452225068,2,6,11,14,0.9283771984440886,4,10,11,21,0.9826630172268862,5,6,10,14,-0.18846877715941313
118,118,118,118,118,3,10,13,16,-0.1292252078216671,4,6,8,28,0.2958950770749984,2,9,12,13,0.7895922513027436,2,5,21,26,0.9594932347398089,10,11,14,21,0.9750614792536964,5,12,13,14,0.946636493262014,2,5,14,19,0.957291046362493,11,22,28,17,0.3707357637080722,6,9,21,26,0.8112761623378248,2,6,10,11,0.9634312214448396,5,6,10,14,-0.18815666698624
119,119,119,119,119,9,10,14,15,0.272422421761024,5,13,24,26,0.5776504295934856,4,10,14,27,0.7962889136016682,2,7,13,15,0.2177612505929846,6,9,10,19,0.8837808012237821,6,12,13,27,0.963565672758396,2,4,5,7,0.7238828863403604,6,11,12,17,0.6881595590113949,4,12,13,28,0.8124185394180938,4,5,10,19,0.9822182657129422,5,6,10,14,-0.20544042481889746
120,120,120,120,120,2,3,16,21,-0.137966331450035,12,13,17,19,0.5167607762356896,6,12,14,21,0.940334161029645,2,5,6,11,0.9506438017564196,12,13,22,25,0.6913101858735909,2,4,13,28,0.8511981021963548,2,11,14,27,0.8204114601401634,3,10,12,19,0.6409385556111025,2,5,6,12,0.974060953818692,10,14,19,21,0.9622324070679532,5,6,10,14,-0.18977256683486265
121,121,121,121,121,6,11,22,15,0.7789481270803028,2,4,10,20,0.7376174461567153,1,4,5,11,0.5928809275022991,1,10,13,14,0.7305213249234883,2,3,6,11,0.7774132071419102,5,6,12,22,0.9482896371707028,2,5,6,9,0.8823893820440358,4,6,11,20,0.7345571797845988,5,6,12,14,0.972536083830962,2,6,12,14,0.9718621509291642,5,6,10,14,-0.204568767409548
122,122,122,122,122,7,20,28,19,-0.3249031774140831,2,12,19,26,0.803553298440186,4,6,14,26,0.9767439655564631,4,9,11,17,0.1306941735074798,5,11,19,21,0.980942978363467,2,6,9,12,0.8623818988163403,19,29,30,13,0.5608724099003104,2,5,6,13,0.9777019732755228,3,6,10,14,0.7823832071394373,2,6,13,14,0.9749968882168908,5,6,10,14,-0.20362731578423676
123,123,123,123,123,7,14,16,22,0.2036607002814053,11,20,21,31,0.7210955529795995,6,8,10,19,0.7680058806619221,2,4,5,6,0.9249804271078246,4,9,12,15,0.1457309501599635,6,10,12,13,0.8512613595425647,2,3,5,13,0.767448318528439,2,5,6,10,0.9646082606425712,6,10,11,22,0.9535670468400386,5,6,10,11,0.9648532421795076,5,6,10,14,-0.18851121067409227
124,124,124,124,124,6,16,19,21,0.7199462297844498,14,30,5,19,0.9184247365634144,2,4,10,11,0.93180158446393,6,25,27,28,0.8823439995553175,2,19,21,25,0.8879731435370699,2,3,4,12,0.6431797628157,2,5,6,12,0.9759837474876364,2,4,6,10,0.9619025494137786,2,6,9,10,0.9034431339530452,6,12,14,27,0.9731835875336032,5,6,10,14,-0.2035584825042165
125,125,125,125,125,1,2,10,11,0.7606928082869744,1,5,21,25,0.662403760146234,5,7,12,13,0.7455191904949081,5,11,12,13,0.9460922157330178,11,13,16,22,0.7407611639089784,5,6,10,13,0.9567696458611182,5,6,13,14,0.9752934360702122,5,10,22,19,0.9634131034427154,2,4,5,9,0.7744559942399045,2,5,6,12,0.9759819215253932,5,6,10,14,-0.20024330543543956
126,126,126,126,126,7,12,13,14,0.7063725161995222,2,10,14,22,0.9662647510394964,5,12,21,29,0.6429013445162037,14,22,23,31,0.6043311300686023,5,6,11,19,0.979733612416514,2,4,5,9,0.7746466210486551,5,6,14,27,0.8876529379912581,2,7,14,21,0.7723571607287945,4,11,13,20,0.72479758949446,2,5,6,7,0.8400828441867584,5,6,10,14,-0.20096000712281148
127,127,127,127,127,5,13,21,29,0.7246841586907444,2,12,14,17,0.64297073905936,9,10,14,22,0.8706160611940379,2,7,13,14,0.7641674986211486,4,5,6,14,0.893383894369505,9,14,18,25,0.1503445463742972,5,6,14,17,0.7102250443020791,2,11,19,26,0.9584271697647486,4,5,10,11,0.9357109912142714,4,5,6,10,0.961776366089058,5,6,10,14,-0.1837525311718673
128,128,128,128,128,7,12,21,22,0.7398245840809254,4,24,9,8,-1.3103848966661484,4,10,25,27,0.9382423775031972,4,5,7,12,0.7813617212179909,12,13,21,28,0.7073446250156106,2,5,6,11,0.9520065300408288,2,6,11,12,0.9750239859390694,10,11,19,21,0.9542038879729984,5,10,21,19,0.954222295498808,5,6,12,20,0.7668849875988393,5,6,10,14,-0.20312154785407865
129,129,129,129,129,5,21,24,30,0.5265251090706956,6,10,16,20,0.040720746535631,1,6,13,14,0.7432057997178336,2,12,18,14,0.6169013711240486,2,5,10,12,0.9681183732661712,2,7,10,13,0.8298071217812462,2,6,9,10,0.9032886773146456,2,4,10,12,0.9848506291739854,6,10,14,27,0.9438510992969872,2,5,6,10,0.9643810200731646,5,6,10,14,-0.18833850432678956
130,130,130,130,130,4,6,7,8,0.1941372076153632,1,2,4,5,0.593773033336364,6,10,14,17,0.7454680106935472,6,15,21,22,0.7603752977787919,2,4,5,9,0.7737145485337251,6,19,31,30,0.9182173703084402,2,5,6,11,0.9517780167840022,4,5,6,11,0.9236321957766156,6,12,14,19,0.9422557069744696,6,10,11,12,0.9475384831295204,5,6,10,14,-0.20262066282770408
131,131,131,131,131,2,7,12,19,0.7667189258234186,3,5,6,9,0.3895026281297624,5,11,17,19,0.7283627282868044,5,6,12,31,0.9872769530394944,6,7,10,14,0.815826711461592,3,5,6,11,0.7790101143289931,6,10,18,22,0.754323395417789,2,5,13,27,0.9485426723456748,5,10,25,26,0.8564847004215874,5,6,10,11,0.9685423169705664,5,6,10,14,-0.20666568437840316
132,132,132,132,132,8,10,16,19,-0.1658831290857787,6,12,21,26,0.7515476645632545,7,17,18,22,-1.0587303296339994,2,4,5,21,0.9548191739507276,2,4,5,6,0.9245318816690056,7,10,12,14,0.7670772980375623,2,5,6,11,0.9503828425423996,10,11,14,26,0.969169029429928,6,10,11,12,0.9443698750087096,4,5,6,10,0.9622041564564556,5,6,10,14,-0.18987394709085414
133,133,133,133,133,2,5,10,29,0.7698903034955198,1,4,5,6,0.6776717427066488,10,12,17,2,0.6827190965815135,1,2,5,14,0.6658775588117853,2,6,7,14,0.7779696653606525,9,10,13,19,0.8193682881903075,4,6,11,12,0.9914513109910053,2,5,6,9,0.8843333075496862,2,4,5,14,0.8284789268818427,5,6,10,11,0.9642437677495976,5,6,10,14,-0.18652005631658275
134,134,134,134,134,2,4,12,16,0.5954273863416314,2,6,10,30,0.8506322978729404,2,6,11,26,0.9783984152292804,11,13,14,21,0.9718358579305338,4,5,6,12,0.9910353094936256,4,10,12,14,0.9684011755647676,7,11,13,16,0.2124612636752344,6,11,14,5,0.9305496977026728,6,12,14,27,0.9736630069656028,2,5,6,10,0.9670628348046773,5,6,10,14,-0.20043961656533948
135,135,135,135,135,4,6,15,16,-0.3490698609520501,4,5,9,11,0.7762837943306837,5,12,21,22,0.9156692376617536,11,12,13,14,0.9464253843762508,2,4,5,10,0.9338281597191456,13,14,27,21,0.9648914880527444,4,11,12,26,0.9303630295527264,2,5,6,10,0.9667654695928448,2,4,10,11,0.9321983013518756,5,10,12,13,0.9029449768469808,5,6,10,14,-0.19903065448666113
136,136,136,136,136,15,17,28,16,-3.112589446561969,2,4,14,20,0.60313108404282,6,9,11,19,0.8950049190049802,5,6,20,27,0.7236131127365389,2,3,5,10,0.7864145603546896,2,6,10,11,0.9655941022820002,2,12,19,26,0.8034127973811873,4,10,12,30,0.9560417797040046,2,5,6,11,0.9514250141818068,2,5,10,11,0.9623180940197354,5,6,10,14,-0.19820624245630336
137,137,137,137,137,1,7,10,16,-0.998329254184499,4,5,9,12,0.8289866512464685,8,14,6,7,0.2198281928448523,2,9,21,31,0.8310500716354539,13,21,26,30,0.780905733705586,11,13,19,21,0.9195261662901084,2,7,10,11,0.8412218174100394,5,6,11,12,0.9758311423764096,2,6,10,12,0.9466743772677272,2,6,10,11,0.9663368648067472,5,6,10,14,-0.20127381511455167
