,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r,none-a0,none-a1,none-a2,none-a3,none-r,baseline-a0,baseline-a1,baseline-a2,baseline-a3,baseline-r
229,229,229,229,229,229,2,12,13,15,0.7508337500180626,7,14,22,23,0.9808557024919956,7,26,34,35,0.822143038001754,6,9,23,28,0.6408406680230369,20,23,27,33,0.5542586225996184,2,6,12,13,0.971535417276114,1,12,21,23,0.8376775100160827,2,7,13,17,0.9672496176402902,1,2,5,7,0.8768860912183655,1,2,5,6,0.8799069278043559,2,7,1,22,0.9771658214265204,112,117,120,122,0.9128435117865148,112,117,120,122,0.9128435117865147
230,230,230,230,230,230,10,19,21,38,0.746889755644355,5,10,12,14,0.95383576731717,10,12,13,14,0.8282725896844891,1,10,14,22,0.9109309717180686,7,9,27,35,0.2847210406106408,1,7,12,17,0.9115648813801646,7,13,15,19,0.994627980851455,1,17,22,25,0.7069259936740802,1,5,7,17,0.9208054704240568,2,5,6,12,0.9471347081147456,2,7,1,22,0.9769590234995016,112,117,120,122,0.9134037291641164,112,117,120,122,0.9134037291641163
231,231,231,231,231,231,8,45,52,53,-0.3966289599555956,7,9,14,20,0.8919721910184117,1,2,5,29,0.9385704598185044,1,4,6,16,0.5558217945851727,1,10,19,29,0.8146928184286003,2,10,12,18,0.8212244741274329,9,17,20,22,0.8494616297233544,5,12,18,32,0.47559166461141,12,14,15,22,0.5505731034700156,1,5,6,31,0.8905513388484074,2,7,1,22,0.9773703954452002,112,117,120,122,0.9132308091653254,112,117,120,122,0.9132308091653254
232,232,232,232,232,232,2,6,9,12,0.9802771192653608,8,9,10,14,0.4095304353942974,2,5,9,17,0.979764091933976,1,2,17,18,0.787026210151561,2,26,29,36,0.9323448894342764,1,2,12,17,0.803004542114238,23,41,49,58,0.847126246276545,1,2,5,9,0.9102696414969006,2,5,7,12,0.9453790280932216,5,7,15,26,0.8834074850854015,2,7,1,22,0.9770834323936992,112,117,120,122,0.912137109672907,112,117,120,122,0.912137109672907
233,233,233,233,233,233,2,6,9,12,0.9801510666475184,1,11,13,18,0.5140233498585913,6,7,19,23,0.7581126424084259,6,7,38,45,0.5940743947982577,1,2,6,9,0.9092120993945176,5,7,14,16,0.9094079207171188,5,10,12,13,0.979007981216378,5,13,26,35,0.8382467549937345,5,9,12,15,0.9535722922047796,2,22,26,29,0.9751916001350802,2,7,1,22,0.9771112970494196,112,117,120,122,0.9115504263351945,112,117,120,122,0.9115504263351943
234,234,234,234,234,234,2,6,9,13,0.930211171445806,5,7,10,19,0.742963886148207,1,2,8,10,0.574138617442205,2,6,17,26,0.9829190970851552,10,12,13,16,0.830096744592165,2,10,22,29,0.9127751930199268,2,5,7,10,0.8455662109871016,5,7,17,18,0.908115541028521,6,13,16,17,0.8940893728612886,12,13,18,22,0.7572239521679272,2,7,1,22,0.976070809266158,112,117,120,122,0.9018557268287876,112,117,120,122,0.9018557268287876
235,235,235,235,235,235,5,23,25,36,0.743794855493658,12,13,27,29,0.7491385270147893,1,26,27,31,0.747773356895346,1,2,7,9,0.9059291500000388,2,12,16,34,0.7151913548473641,6,7,9,17,0.9367527798577848,6,9,14,24,0.9655262404962368,1,2,7,9,0.9059291500000388,2,6,7,12,0.9443138657996364,2,6,14,19,0.9958471676326544,2,7,1,22,0.9767452037484252,112,117,120,122,0.9092518377390032,112,117,120,122,0.9092518377390031
236,236,236,236,236,236,2,5,21,43,0.64098146240703,1,2,3,4,-0.2843215511101349,1,7,23,24,0.897371295474776,9,10,12,13,0.7836228673313563,14,15,17,34,0.4870085106102511,2,6,15,17,0.8884342014016602,2,10,13,22,0.8925441628458363,1,7,13,14,0.9828131438991464,1,12,19,37,0.8227495063939124,1,2,13,15,0.916330479860172,2,7,1,22,0.9766091586589428,112,117,120,122,0.9071342300436824,112,117,120,122,0.9071342300436823
237,237,237,237,237,237,13,27,28,31,0.1162312668509271,8,10,23,26,0.6129351333064218,1,5,12,19,0.9897552302321628,5,17,20,24,0.941139263739392,14,15,22,23,0.8736296010364497,1,5,7,10,0.7781515920669326,1,2,5,7,0.8734430689191507,7,14,16,18,0.745100687318217,1,7,22,29,0.930120886165509,7,12,14,16,0.764943431037814,2,7,1,22,0.9750335238099938,112,117,120,122,0.897244061350648,112,117,120,122,0.897244061350648
238,238,238,238,238,238,14,16,23,45,0.7349553133330461,2,7,9,22,0.9329144050936194,5,9,10,13,0.7556493368926953,1,4,5,10,0.5248878456386205,2,5,14,16,0.8959912566795436,2,7,10,11,0.6168952899913641,2,7,44,52,0.819661993000038,7,13,17,19,0.994399124015433,15,19,22,30,0.8570820452918446,12,21,22,23,0.8721714335046086,2,7,1,22,0.976408535713991,112,117,120,122,0.9063641912121158,112,117,120,122,0.9063641912121158
239,239,239,239,239,239,1,2,6,9,0.8971730877249744,2,9,22,23,0.9095727383920678,1,21,39,41,0.1077200562179134,4,5,13,16,0.650965762359808,2,12,14,18,0.5693764181630392,1,2,7,13,0.9747017174828052,5,6,7,19,0.6474637487211405,5,7,12,15,0.9254108380298298,2,7,9,10,0.7412168821359927,1,2,7,30,0.834895449558016,2,7,1,22,0.9751222162496797,112,117,120,122,0.895937539414743,112,117,120,122,0.895937539414743
