,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
173,1,6,0.4688747830691662,5,6,0.5742284549382735,1,5,0.520258711535226,2,12,0.8747047929535717,7,8,0.8827392003049565,10,12,0.8828554775718526,9,7,0.8835797592765656,4,5,0.5723957139800571,10,1,0.7293943114097088,1,8,0.728575905626637,2,3,0.8425631813414359,6,12,0.7519105522279745,8,2,0.8747047932809917,12,13,0.7330845448890329,2,12,0.8747047929535717,2,6,0.6739146623506431,1,12,0.7285759051058882,1,2,0.6595162562470391,2,8,0.8747047932809917,8,11,0.7431388458857185,10,8,0.8828554775388108,1,8,0.728575905626637,4,9,0.8001150784908357,2,6,0.6739146623506431,6,7,0.7095085162350074,4,8,0.7968379244980308,5,6,0.5742284549382735
174,6,7,0.7021315809237374,8,9,0.8797063189408066,6,13,0.4128774603606803,4,5,0.5697228063431136,1,8,0.7251572856929382,8,6,0.7451115473389383,10,12,0.8809302772856995,3,7,0.860752468814965,4,9,0.7978991712994945,7,8,0.8800741627633668,3,4,0.7407132030229961,8,13,0.7274338700287379,8,11,0.7396157398652049,1,5,0.5163951643099597,12,3,0.8855148548161889,5,12,0.7959187103043655,3,7,0.860752468814965,7,9,0.8809805375316482,10,7,0.8804741513189676,2,4,0.7238133688926477,10,8,0.8809302772719898,1,8,0.7251572856929382,1,12,0.7251572851407739,1,9,0.729024817657278,10,7,0.8804741513189676,7,5,0.7570989087296967,7,8,0.8800741627633668
175,4,5,0.5637784983990742,4,6,0.5549514167122797,1,3,0.6690724742776091,3,7,0.8571537560131818,4,11,0.6361788204911173,3,10,0.8838519310039099,6,12,0.7377037328455249,3,5,0.737206458219374,12,5,0.7928140964458565,9,3,0.8853102293483092,1,9,0.7266684507254599,1,3,0.6690724742776091,8,10,0.8807250835605727,4,13,0.4907968794981894,6,7,0.6934336061058917,13,3,0.6484164697015062,8,10,0.8807250835605727,5,8,0.7928140970489153,6,8,0.7377037337125765,5,11,0.6387184522182691,10,8,0.8807250835605727,1,8,0.7226806684045233,10,1,0.7235373970318978,5,9,0.7962736951941409,4,10,0.7922149488095682,2,4,0.7184192455716767,4,10,0.7922149488095682
176,1,2,0.6322255480299224,7,9,0.8690692687032928,3,5,0.7220359272138961,7,8,0.8677821391275506,2,3,0.8181921195086536,3,5,0.7220359272138961,4,9,0.7836143823387656,2,7,0.8275100955133189,2,11,0.6933964351115556,8,12,0.8729849608945333,5,2,0.7035574009990195,2,1,0.6322255480299224,1,6,0.422088305768549,7,10,0.8682490166603138,4,2,0.70216685017413,2,10,0.8570643522889594,3,9,0.8741835779292553,3,12,0.8719469726576612,2,11,0.6933964351115556,4,12,0.7798908823131873,10,8,0.8732716158745806,1,8,0.7097124910839747,10,12,0.8732716157504757,2,6,0.6282610632494982,2,8,0.8564813891070517,5,7,0.7381552878657685,9,11,0.7324782383927406
177,12,13,0.7096446032893333,3,4,0.72839332094169,5,9,0.7920040242440993,9,6,0.7291791817435636,13,5,0.4793617949136456,13,1,0.3867918955478306,4,5,0.5565846100980253,2,7,0.835237930110919,10,9,0.8782941951348423,2,5,0.7118851324644511,1,11,0.5013778722332143,1,6,0.4354427593321913,10,11,0.7378329080416294,4,5,0.5565846100980253,9,8,0.8780452097520869,4,5,0.5565846100980253,8,13,0.7096446043190004,2,12,0.8635039196255487,6,7,0.6785001745848465,2,4,0.7105011055914955,10,8,0.879007595258438,1,8,0.7177909253668161,12,3,0.878397029477151,3,5,0.729779326891123,4,9,0.7906561992268936,12,3,0.878397029477151,2,5,0.7118851324644511
178,11,10,0.7270363271309674,3,7,0.8385135318502802,1,5,0.4843622382166564,3,7,0.8385135318502802,4,5,0.5395811913684354,2,9,0.8553674796977234,4,8,0.7747131906035404,6,7,0.6600951582484411,11,4,0.6149665990595087,1,6,0.4124606565931924,7,12,0.8650375956117038,3,8,0.8685549768209109,4,11,0.6149665990595087,3,7,0.8385135318502802,4,6,0.5182261654141718,2,11,0.6878121369764354,4,5,0.5395811913684354,5,8,0.7761016142482221,5,8,0.7761016142482221,10,8,0.8716717876998946,10,8,0.8716717876998946,1,8,0.7038905702034832,5,6,0.5205713287561293,11,3,0.7058763618509669,7,9,0.8664423824864866,3,7,0.8385135318502802,4,13,0.455623939745303
179,3,7,0.8339140582944673,2,13,0.5884318638967669,9,10,0.86664092189965,1,7,0.6547733991149332,5,6,0.5139795543270416,5,2,0.6918621895063103,1,3,0.6387267322782932,3,10,0.8646363784984994,1,7,0.6547733991149332,5,8,0.7714406387721976,7,13,0.6317295934204787,3,7,0.8339140582944673,7,13,0.6317295934204787,10,11,0.720247316629803,8,5,0.7714406387721976,10,11,0.720247316629803,5,8,0.7714406387721976,1,6,0.404391251143108,7,4,0.7257940512875571,8,13,0.6866122118507213,10,8,0.8671405302130918,1,8,0.6976976661898041,5,11,0.6107098699289768,2,4,0.6904160022350816,2,6,0.6142959180871661,3,4,0.7092212266878397,3,8,0.8640486052445466
180,5,8,0.7626622550571382,11,9,0.718056477963597,3,4,0.6971362671674541,1,4,0.4606896868919636,6,9,0.6957553381822783,5,13,0.4339576571615877,1,10,0.6898649767574963,7,2,0.8098606016488604,7,9,0.8573793281843769,2,4,0.6780920472292609,6,1,0.3875003050191903,2,11,0.6728219658899892,1,6,0.3875003050191903,10,12,0.8648605474964295,7,10,0.8562590798011236,1,2,0.6058820528544766,1,2,0.6058820528544766,6,8,0.690826922077259,13,6,0.3248867023221147,3,8,0.8581859144325356,10,8,0.8648605477019197,1,8,0.6889011194310978,9,10,0.864587127993394,10,1,0.6898649767574963,3,13,0.5945402825750004,11,13,0.4514317801355465,5,8,0.7626622550571382
181,3,8,0.8604440203217225,9,13,0.6829929914828525,3,4,0.6992927510160287,3,4,0.6992927510160287,4,12,0.7639755538227455,7,6,0.6426123932193315,11,9,0.7227596876902097,12,4,0.7639755538227455,2,5,0.681813945816457,2,9,0.8471239481643006,8,7,0.8582851913821901,3,11,0.6953645304174496,12,4,0.7639755538227455,5,8,0.7653898364274897,12,13,0.677555150716401,2,3,0.8007173349417709,3,8,0.8604440203217225,5,7,0.7187168422157486,5,6,0.4992617596351838,8,12,0.8674085972310828,10,8,0.8677523636972507,1,8,0.6928320622179509,3,8,0.8604440203217225,7,12,0.8582851909001157,2,7,0.8119211819730289,6,11,0.4551284073652069,5,11,0.6043444190709515
182,6,8,0.6592833327702383,3,5,0.6720721180479674,4,5,0.4902501397175672,10,7,0.837275639513097,3,10,0.8388900098866605,4,12,0.7381443790975397,6,8,0.6592833327702383,3,6,0.5856024477639766,2,4,0.6504678930956712,3,8,0.8382177356614601,7,8,0.8366991569619819,2,3,0.7744165811637835,8,7,0.8366991569619819,10,8,0.8488390799502719,8,12,0.8484405139962745,5,7,0.6905761360632694,11,7,0.6694639778731952,13,3,0.5599172121967333,5,8,0.7396552448438606,7,13,0.5842538404815987,10,8,0.8488390799502719,1,8,0.6619965531008554,1,12,0.6619965521374541,2,5,0.6520121508673286,6,2,0.5642868409619508,2,5,0.6520121508673286,5,6,0.4591880659804648
183,5,6,0.4918271651784028,6,8,0.6855448329015453,11,1,0.4540122746182733,6,8,0.6855448329015453,3,9,0.8560658739882935,2,7,0.8052814320124879,1,4,0.4531876336366927,3,8,0.8534842481225414,8,5,0.757340378174814,3,11,0.6831231549287694,5,12,0.7573403773465212,2,12,0.8372957339892503,2,10,0.8379383906794393,2,4,0.6731570482929983,2,4,0.6731570482929983,4,1,0.4531876336366927,3,12,0.8534842475320799,10,2,0.8379383906794393,11,8,0.7065375378795764,4,7,0.7097763589026613,10,8,0.859599779377637,1,8,0.6812784856591146,3,4,0.6923597211850836,2,9,0.8398778645285627,2,5,0.6746669150059991,6,10,0.6865495485911279,3,5,0.6938720178269617
184,4,9,0.7464248871034588,2,9,0.8263913676519311,3,5,0.6796192361417779,4,13,0.4056858099929012,2,5,0.6596675230016096,10,13,0.6517618345576554,1,11,0.4322752136437788,7,5,0.6968891441622354,2,3,0.7803548807083179,7,13,0.5931096983710761,3,4,0.6780446192603163,1,8,0.6642796775606303,1,4,0.4346180867960153,6,10,0.666855482382197,7,13,0.5931096983710761,8,12,0.8471876757721709,8,13,0.6506393199912314,6,7,0.6152515000345018,10,11,0.6900864802775619,9,13,0.6561753941004674,10,8,0.8475606779837617,1,8,0.6642796775606303,10,12,0.8475606777524842,1,9,0.6689763658270478,2,4,0.6580953001972705,11,9,0.6921769164144027,2,8,0.8236992693709106
185,2,4,0.6664601626266804,8,12,0.8539476548258065,2,12,0.8317671734162309,3,13,0.5824867103120697,5,9,0.7549478126397331,4,5,0.5071288969328128,2,7,0.7996618665778348,10,12,0.8543040746406125,4,10,0.750191920269093,1,2,0.5897761912662611,9,10,0.8540644851603303,7,9,0.847019636394964,4,10,0.750191920269093,2,12,0.8317671734162309,6,13,0.3113949200385746,2,8,0.8317671740198553,8,5,0.7508549874367811,3,8,0.8480181684111536,5,6,0.4845058534745906,8,11,0.6969496462353421,10,8,0.8543040748269319,1,8,0.6724033514293186,5,2,0.6680174836658576,2,10,0.8324182734355344,7,9,0.847019636394964,9,10,0.8540644851603303,2,3,0.7889768168823305
186,2,12,0.8359349924785647,6,7,0.6362064888133622,12,5,0.7555660118766807,3,10,0.8526838131961225,2,4,0.6722367879119611,6,7,0.6362064888133622,2,7,0.8044728423231281,2,11,0.6609502922280212,3,7,0.8205867748356869,13,6,0.3205380933066935,3,6,0.6164850852506953,2,3,0.794087209555491,5,7,0.7100626080216312,8,13,0.6688172037903715,2,7,0.8044728423231281,7,8,0.849064920565738,8,13,0.6688172037903715,7,12,0.849064920139132,8,10,0.8573123816242616,1,2,0.5965416122568024,10,8,0.8573123816242616,1,8,0.6781026238544328,2,6,0.5960077357663675,5,10,0.7564111486305983,1,13,0.3288718891770681,9,5,0.7595940427060611,3,9,0.8546152265832768
187,6,2,0.6142194915279044,5,7,0.7249603046025792,3,4,0.7065578908128156,4,8,0.7679455431925848,11,1,0.4711892196191578,2,4,0.6879464252428076,5,7,0.7249603046025792,5,6,0.512299955725104,13,5,0.4487601586495097,11,8,0.7177400015904503,2,3,0.8073722742319394,2,6,0.6142194915279044,3,4,0.7065578908128156,1,11,0.4711892196191578,4,7,0.7234909553108788,8,2,0.847882571954164,8,12,0.8669127426158825,7,1,0.6518500854205282,2,7,0.8175126062779866,1,4,0.471161074498359,10,8,0.867229399232849,1,8,0.6949742622703843,3,5,0.7080422286906725,6,2,0.6142194915279044,3,7,0.8331052417823139,11,7,0.7001642318722694,12,11,0.7177400012234099
188,2,3,0.8140497178345015,5,13,0.4564523246943083,5,12,0.7771417964653479,5,7,0.7320676456050598,6,9,0.7156089048075962,1,10,0.7074969050249318,9,8,0.875447536915599,2,7,0.8248187800790698,7,6,0.6619817555684842,4,7,0.7306593960426075,1,11,0.4878838026278296,2,3,0.8140497178345015,2,5,0.6962133722016719,9,12,0.8754475366405106,3,4,0.713087774486959,1,13,0.3637226428424476,13,6,0.3526411284172811,1,7,0.6627157608055075,3,9,0.8735683237490125,1,4,0.4814272493717225,10,8,0.8761689329818592,1,8,0.7065632172425732,2,6,0.6222549714353521,8,4,0.7757549065741394,8,4,0.7757549065741394,8,11,0.7322080938177677,9,12,0.8754475366405106
189,1,5,0.4738647771960544,3,13,0.6079775010886876,5,8,0.772578320505154,13,12,0.6906875123619615,4,13,0.4427694646414029,2,10,0.8562762083972615,1,12,0.7043455548391933,1,3,0.6397119553478394,12,7,0.8697129314143185,1,5,0.4738647771960544,6,4,0.5084564962093795,6,13,0.3439023753698863,6,10,0.7103171879212788,10,12,0.8797929130437528,7,10,0.8702307421811275,11,12,0.7365358478837827,2,11,0.6920785695373106,5,13,0.4450061844539434,13,6,0.3439023753698863,2,5,0.6882249248950525,10,8,0.879792913246049,1,8,0.7043455556850557,6,10,0.7103171879212788,6,1,0.4062554934846677,10,4,0.7720414330678238,1,4,0.4715473622982491,1,8,0.7043455556850557
190,2,3,0.8190186129824985,3,8,0.8747762686848379,2,10,0.860532230493067,1,4,0.4847311185600855,2,3,0.8190186129824985,1,2,0.6300993035019085,3,6,0.6515177286889482,3,7,0.8445613285694521,4,9,0.7823320343475029,3,8,0.8747762686848379,1,12,0.7094735958683582,2,3,0.8190186129824985,1,2,0.6300993035019085,7,12,0.8720448770157423,8,12,0.8785463833630122,6,7,0.6715744404555806,13,8,0.7017695710679057,8,13,0.7017695710679057,8,10,0.8788459417723403,2,5,0.7003374069676558,10,8,0.8788459417723403,1,8,0.7094735966011688,3,6,0.6515177286889482,11,5,0.6220627046993258,5,4,0.5404628496393376,4,8,0.7784860825801063,2,9,0.8623065440998574
191,4,5,0.5699443646187924,3,4,0.7426798586860532,3,4,0.7426798586860532,3,4,0.7426798586860532,1,2,0.6616582855638056,9,13,0.7384012351647304,2,7,0.852685157405072,4,6,0.5664014772766329,6,13,0.4146737139758777,11,5,0.651808675255371,4,12,0.800429162622849,3,2,0.8428003815355194,11,1,0.5242203826838064,2,5,0.7275489213836532,4,6,0.5664014772766329,2,8,0.8796894695701887,5,4,0.5699443646187924,11,12,0.7564960749342029,1,6,0.4664658202368389,2,8,0.8796894695701887,10,8,0.892817185252452,1,8,0.7355934623191828,3,9,0.8952478081867464,6,7,0.7070814892017057,1,4,0.5186159936617791,3,5,0.7440311937785741,3,9,0.8952478081867464
192,2,9,0.8859835847370978,1,12,0.7412061992055586,1,8,0.7412061997582925,4,5,0.5791033175965083,4,13,0.5141965061536145,12,8,0.8939108291070326,13,12,0.7432055965200963,3,8,0.8971549732541617,4,10,0.8064417149930199,6,8,0.7624132069144368,13,10,0.7441692140508436,11,4,0.6558997230729221,1,7,0.7034022477569324,2,11,0.7284651956647606,2,13,0.6529033760248248,4,6,0.5802413355970957,2,8,0.8841242921294391,8,1,0.7412061997582925,8,9,0.89290574553866,5,4,0.5791033175965083,10,8,0.8941164584422273,1,8,0.7412061997582925,5,10,0.8077428170605464,3,5,0.7517288815969838,2,6,0.6827236807273085,8,1,0.7412061997582925,12,8,0.8939108291070326
193,6,2,0.6801711531052517,3,10,0.89368500350315,7,10,0.8888135036250105,12,13,0.7394382976943423,5,4,0.5753679461751993,4,8,0.8013688177219183,2,3,0.8465668699390146,5,8,0.8026975845779584,3,9,0.8950313436819515,1,5,0.5252145638820209,2,3,0.8465668699390146,8,13,0.7394382985049516,2,3,0.8465668699390146,1,2,0.6652267367034158,7,5,0.7640251491281277,8,9,0.8878940707146427,8,12,0.8889287321921502,5,10,0.8033959960984567,4,5,0.5753679461751993,2,12,0.8800813112894614,10,8,0.8891315201005794,1,8,0.7351749060600777,2,9,0.881913056654398,10,4,0.8020709470322066,3,11,0.7376709707565495,1,9,0.7390092040888361,6,1,0.4762785929580129
194,2,5,0.7305322718041386,2,4,0.7291615300735508,7,13,0.6887441820511865,5,4,0.5732207663577091,4,13,0.509792293252392,9,4,0.8021291442069491,2,8,0.8780001079533792,5,8,0.800188148714507,1,4,0.5202331615782978,1,4,0.5202331615782978,2,7,0.8537971020403254,2,10,0.8784988854702923,3,5,0.7466260696522411,3,4,0.7452526013485345,9,8,0.8849999565559117,3,4,0.7452526013485345,8,4,0.7988524172620229,8,12,0.8860689945997902,7,8,0.8860636534821227,7,9,0.8869081875156303,10,8,0.8862675972941279,1,8,0.7320300878280441,1,13,0.4219315221767061,4,5,0.5732207663577091,2,9,0.8797990400637223,6,12,0.7580534696748399,6,7,0.7154761489345598
195,1,3,0.6939836178110314,4,8,0.8085110730008134,6,8,0.7682588980961099,9,3,0.8994011120214047,2,7,0.8621954746137499,1,8,0.7431071360445192,1,5,0.5387111328237201,3,1,0.6939836178110314,1,4,0.5364774368367535,7,5,0.7730992603583475,1,6,0.4919005640363043,6,11,0.5420757223348293,2,3,0.8544368852532284,1,5,0.5387111328237201,2,4,0.7413243951150343,5,13,0.5286360891978477,3,6,0.7100248797560664,12,5,0.8097993901555062,8,13,0.7494340548751197,7,6,0.7272415472008189,10,8,0.8903754205281575,1,8,0.7431071360445192,1,9,0.7467375413842716,2,4,0.7413243951150343,6,4,0.5921725697941929,1,5,0.5387111328237201,12,8,0.8902044886144185
196,5,11,0.6684269457133951,5,2,0.7449612257575761,1,5,0.542789279026477,2,7,0.865176453399148,6,9,0.7745511179972757,1,5,0.542789279026477,9,1,0.7529730295577803,5,9,0.8171479315265875,3,7,0.8780591927681968,2,3,0.8566962877086862,9,10,0.8952744633285061,1,3,0.6981438266888764,2,8,0.8889919008948544,2,7,0.865176453399148,4,8,0.8127004400574789,11,5,0.6684269457133951,1,5,0.542789279026477,4,10,0.8133827590240058,7,10,0.8970570506979986,5,12,0.8139575152295093,10,8,0.896456801629581,1,8,0.749253607023364,7,9,0.8974484525278875,8,1,0.749253607023364,2,8,0.8889919008948544,8,11,0.7645394481079475,1,3,0.6981438266888764
197,3,6,0.7045817512430672,2,12,0.8884073520451418,2,4,0.7424291544662454,4,12,0.8131363673134142,7,9,0.8976022649700093,4,5,0.5898250543017394,2,3,0.8547733725155626,5,7,0.7754915110242675,4,10,0.8138356525250006,1,3,0.6972765465088157,1,2,0.6794916245927702,10,13,0.7497578083130998,2,8,0.888407352402328,7,8,0.8967636378628661,3,11,0.7520684598371237,5,12,0.8143871567021412,3,4,0.7585576292244215,6,13,0.4382429247839614,8,12,0.8974376979485246,8,13,0.7488038922654303,10,8,0.8976334775916481,1,8,0.7498321558322052,5,12,0.8143871567021412,4,6,0.5874431877694225,5,2,0.7437148472285462,10,7,0.897141580069961,2,12,0.8884073520451418
198,4,8,0.7951054713387251,2,3,0.8358890146249096,8,4,0.7951054713387251,1,10,0.7291065591443125,5,8,0.7964166621391273,8,9,0.8848196329903859,2,8,0.8723364262614997,12,4,0.7951054706901668,12,10,0.8858747257920582,3,4,0.7377325969428274,2,10,0.8728808323320418,9,11,0.7497747286088497,2,3,0.8358890146249096,6,8,0.7396198198355739,1,5,0.5147757410213031,7,13,0.67108172666665,12,4,0.7951054706901668,13,8,0.7231337881751116,1,4,0.5125192534498304,1,13,0.4037182134145398,10,8,0.885874725846766,1,8,0.7282403300466063,9,2,0.874388128291025,9,2,0.874388128291025,6,8,0.7396198198355739,2,10,0.8728808323320418,2,3,0.8358890146249096
199,6,9,0.406990012814472,4,7,0.2122556419536718,4,8,0.2741265478826564,8,10,0.5612803707752757,3,5,0.1942335408917458,3,13,0.1939850573571691,11,8,0.5431549169667346,12,13,0.2910502809700832,11,3,0.4926270532250798,1,5,-0.0888537976934733,10,12,0.5612803700890685,6,1,0.0215570188296312,3,9,0.5392342502752332,10,12,0.5612803700890685,1,10,0.3160092784176279,2,9,0.5134782404415753,3,11,0.4926270532250798,8,12,0.5608659542980456,4,2,0.1665971214543139,4,12,0.2741265466087033,10,8,0.5612803707752757,1,8,0.3149351756878416,10,4,0.2749728747060022,5,8,0.27403822673946,7,8,0.5339881192490036,8,9,0.5615070186806691,7,13,0.2175044930182967
200,7,11,0.4729662201669644,1,11,0.1734675284944417,6,2,0.2380695898202927,3,7,0.4615971019177313,3,6,0.2700371090676697,1,7,0.2212625575234199,9,5,0.2556634438393785,4,7,0.1849808041052644,9,11,0.5243801240474422,1,7,0.2212625575234199,2,11,0.4343499238675286,12,13,0.255904510252668,1,3,0.2024033154870903,3,4,0.1659645728300871,13,10,0.2571506866284919,2,13,0.1223595480503684,6,11,0.2320772373581483,13,5,-0.1684711087756114,6,7,0.2918442201739338,7,13,0.17896389467222,10,8,0.5452718118398069,1,8,0.287552175779918,7,10,0.5147532724764494,5,6,-0.0180785400160017,1,13,-0.1618018386423796,2,9,0.4914661417993303,8,10,0.5452718118398069
201,10,9,0.5366819418756328,4,7,0.167900425809557,9,3,0.5071447433194165,7,8,0.5029946815071531,6,11,0.2077942099474332,1,8,0.267135688630309,7,11,0.4531883151886137,2,13,0.1023659576373707,8,12,0.5349496450711961,6,9,0.3550580107160965,1,5,-0.1496574833059329,5,6,-0.0398201329917538,3,11,0.444814572563368,7,8,0.5029946815071531,4,5,-0.1947703731997228,2,5,0.1191622372641898,3,6,0.2525088468716238,8,11,0.5016353368588524,3,7,0.4488740245435163,6,13,-0.1275912262658394,10,8,0.5354753004736353,1,8,0.267135688630309,6,11,0.2077942099474332,9,11,0.5059384871476246,1,9,0.2732190361208461,9,3,0.5071447433194165,10,13,0.2392466045474928
202,3,6,0.1606563849432873,8,6,0.2644243596911478,2,3,0.339152980204525,3,5,0.072560093642592,1,9,0.2017313726142735,2,8,0.4141083660614733,3,7,0.3835046860059996,8,10,0.485325570330566,3,12,0.4439844124505888,7,10,0.4467587976262483,1,2,0.0657161037260833,3,4,0.0722986679138263,7,4,0.0935062616526509,2,10,0.4150474018378811,6,12,0.2644243575374961,1,6,-0.1569455304920646,5,6,-0.1406711161565517,2,4,0.0404229898850173,10,12,0.4853255692140111,8,10,0.485325570330566,10,8,0.485325570330566,1,8,0.1949882839321357,10,8,0.485325570330566,11,12,0.4415555731588423,5,10,0.1675661326124171,4,12,0.1662578897965446,10,13,0.1551246564772062
203,1,13,-0.2925938558336263,13,5,-0.2903919139982267,1,13,-0.2925938558336263,1,11,0.0581373256090892,2,3,0.343091353890559,11,1,0.0581373256090892,4,8,0.1642435273930247,10,11,0.4422730354866788,7,12,0.4492055602281124,2,3,0.343091353890559,3,13,0.0498173283767281,6,7,0.1974970788194826,1,2,0.0649874894232586,10,13,0.1620343814863314,2,8,0.4178561863224512,1,6,-0.1495273118544515,2,13,0.0159624623381823,3,12,0.4467228211903549,2,6,0.1390077620222536,5,1,-0.2450599184892667,10,8,0.487681652019472,1,8,0.1927325441123917,5,6,-0.1330458424391212,6,7,0.1974970788194826,5,11,0.0987280590309536,1,7,0.1199311892030243,5,10,0.1656121085975427
204,2,8,0.38991514495516,8,9,0.4683321509152798,10,12,0.4667481644267108,9,10,0.4690076179164357,4,6,-0.1833580503327103,2,8,0.38991514495516,3,7,0.356335060707608,10,13,0.1221757391877063,4,8,0.1360408924866275,3,9,0.4250505244912794,4,6,-0.1833580503327103,7,8,0.4239414724727193,8,12,0.4660511688082809,3,5,0.0374342438173231,1,7,0.0867672194945502,5,13,-0.337073461220901,6,8,0.2342476475359337,2,12,0.3899151433215487,3,7,0.356335060707608,3,5,0.0374342438173231,10,8,0.4667481656195721,1,8,0.1637247912573599,4,8,0.1360408924866275,2,9,0.3949915344566679,1,9,0.1708200221998375,4,9,0.1425230281112979,13,2,-0.0301739962635283
205,4,7,0.0614413685064119,4,3,0.0394864244781808,3,6,0.126677794554371,1,3,0.0582936487073184,6,8,0.2335969453085145,10,1,0.1571999015130966,7,4,0.0614413685064119,3,7,0.3589151621678422,2,4,0.0067723142346542,7,11,0.3477125553271745,4,11,0.0549507529120166,2,4,0.0067723142346542,2,8,0.3907591206399819,2,13,-0.0301708597195593,7,9,0.4284453862583097,5,1,-0.2878219410189802,6,10,0.2350361146395359,7,8,0.4243010027281472,5,1,-0.2878219410189802,7,4,0.0614413685064119,10,8,0.4660339585507382,1,8,0.1558319178612501,2,11,0.3023618638208937,2,6,0.0911368935829585,7,10,0.4251970319900049,8,13,0.1192891664552557,3,6,0.126677794554371
206,4,10,0.1510387487125564,7,10,0.4370377192454883,6,10,0.2542877722031559,8,6,0.2528797462974776,13,10,0.1395244188682006,9,8,0.4777902521008293,12,13,0.1380905225681692,2,13,-0.0090918503200139,3,8,0.4337179660502197,3,7,0.3725378179980367,2,4,0.0228506906261276,9,11,0.4251388436244393,4,6,-0.1609442745159113,2,8,0.4036534370674431,10,11,0.4211670594319973,4,8,0.1499261467893156,4,8,0.1499261467893156,2,12,0.4036534355904247,5,10,0.1514525307124743,4,11,0.0733719497452358,10,8,0.4763646310574202,1,8,0.1723144248536792,6,10,0.2542877722031559,4,6,-0.1609442745159113,5,2,0.0233040318994138,12,9,0.4777902502229404,6,8,0.2528797462974776
207,3,9,0.7951478619538953,3,12,0.7915005921677216,3,10,0.7922960458224454,7,8,0.7927247841823397,3,1,0.515579533645143,4,5,0.409248922053696,3,12,0.7915005921677216,4,12,0.6776288235698826,2,6,0.4911748115057527,6,9,0.6016849013869581,6,8,0.5957136714063671,1,8,0.5892501518553462,6,10,0.5968879433974109,2,12,0.7732032994909693,2,6,0.4911748115057527,12,2,0.7732032994909693,2,3,0.7184356555117759,8,11,0.6285362520059039,13,8,0.5740698710952302,3,8,0.7915005929621175,10,8,0.8107627197060363,1,8,0.5892501518553462,1,10,0.5903820544115559,1,9,0.5948866099235781,10,7,0.7934246748507786,11,9,0.6322396834005322,9,11,0.6322396834005322
208,12,11,0.6341003021479266,3,8,0.796602937102288,9,7,0.8000193844282585,5,7,0.6327090277296669,6,12,0.6030217199348772,6,1,0.2591506765523584,1,9,0.6020949312572053,5,6,0.3841605400329599,7,10,0.7980976168291316,4,6,0.3813328155935538,3,2,0.724967040068633,7,9,0.8000193844282585,3,8,0.796602937102288,5,7,0.6327090277296669,8,10,0.8145236780805007,2,3,0.724967040068633,2,3,0.724967040068633,4,10,0.6853473889128808,6,8,0.6030217212864507,3,7,0.7570121585036136,10,8,0.8145236780805007,1,8,0.5965609365123713,9,10,0.815233275498189,3,6,0.5223080253942132,1,8,0.5965609365123713,1,2,0.501440950133829,9,13,0.5883463952301297
209,3,7,0.7677779361061943,12,13,0.5960770841090703,1,7,0.56118787331018,3,4,0.6246626777110861,2,13,0.4838182365074553,8,11,0.6483894968324839,9,13,0.6023061425841802,11,1,0.365215627515999,2,4,0.603669036499958,8,12,0.8222879447335667,4,9,0.7023217962722941,3,9,0.8098366283415315,9,11,0.6518470283187796,11,12,0.6483894962336729,1,3,0.5415386351416167,3,6,0.5361497477140003,5,12,0.6992351683809068,3,6,0.5361497477140003,3,6,0.5361497477140003,2,6,0.5139070718341909,10,8,0.8227717569809084,1,8,0.6125911838670359,1,11,0.365215627515999,2,4,0.603669036499958,4,6,0.3984038604627611,2,4,0.603669036499958,11,12,0.6483894962336729
210,4,6,0.3819627787721961,4,10,0.68468260238733,2,8,0.7770096868093558,12,5,0.6855318647248585,5,7,0.6324854141955043,9,10,0.8128581601912093,3,10,0.796029599685229,3,10,0.796029599685229,4,5,0.419583489787018,8,4,0.6836777517257031,12,8,0.8116948991061825,7,6,0.54511372912488,9,13,0.5878053441921685,1,8,0.5954078845704381,13,4,0.3145605910907413,6,2,0.4997268672397847,1,3,0.5239240843062735,1,12,0.5954078835647403,5,7,0.6324854141955043,1,12,0.5954078835647403,10,8,0.8121967254266643,1,8,0.5954078845704381,3,5,0.6122737618663087,13,12,0.581476105404958,12,6,0.6020465927313636,5,7,0.6324854141955043,10,13,0.5827234278840072
