,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
82,82,82,82,82,2,10,0.8030557338899675,10,3,0.8202365161135142,10,3,0.8202365161135142,10,9,0.8244676537548047,9,10,0.8244676537548047,10,9,0.8244676537548047,3,10,0.8202365161135142,3,10,0.8202365161135142,3,10,0.8202365161135142,3,10,0.8202365161135142,8,11,0.6504471691605607,8,12,0.8241779511572908,8,13,0.6259926883988858,8,10,0.8245662172080775,8,13,0.6259926883988858,8,12,0.8241779511572908,8,12,0.8241779511572908,8,12,0.8241779511572908,8,7,0.8160171743957987,8,12,0.8241779511572908,10,8,0.8245662172080775,1,8,0.6293237406914447,2,9,0.8051354196137007,9,10,0.8244676537548047,9,10,0.8244676537548047,8,2,0.8023713782312285,10,8,0.8245662172080775
83,83,83,83,83,2,10,0.8018021649072755,10,3,0.8192373872805566,10,3,0.8192373872805566,10,9,0.8274508945251,9,10,0.8274508945251,10,9,0.8274508945251,3,10,0.8192373872805566,3,10,0.8192373872805566,3,10,0.8192373872805566,3,10,0.8192373872805566,8,11,0.6550916265719141,8,12,0.8269252069563188,8,13,0.6201089528312558,8,10,0.8273420555686573,8,13,0.6201089528312558,8,12,0.8269252069563188,8,12,0.8269252069563188,8,12,0.8269252069563188,8,7,0.81624119062503,8,12,0.8269252069563188,10,8,0.8273420555686573,1,8,0.6287419138899072,2,9,0.80405533808352,9,10,0.8274508945251,9,10,0.8274508945251,8,2,0.8010907177782081,10,8,0.8273420555686573
84,84,84,84,84,2,10,0.7935839032422178,10,3,0.8114941796981928,10,3,0.8114941796981928,10,9,0.8239689022010244,9,10,0.8239689022010244,10,9,0.8239689022010244,3,10,0.8114941796981928,3,10,0.8114941796981928,3,10,0.8114941796981928,3,10,0.8114941796981928,8,11,0.6505751150696698,8,12,0.8231456029743385,8,13,0.605092494339734,8,10,0.8236003096222868,8,13,0.605092494339734,8,12,0.8231456029743385,8,12,0.8231456029743385,8,12,0.8231456029743385,8,7,0.8097006581930267,8,12,0.8231456029743385,10,8,0.8236003096222868,1,8,0.6191651607129061,2,9,0.7960536748736089,9,10,0.8239689022010244,9,10,0.8239689022010244,8,2,0.7928359869025232,10,8,0.8236003096222868
85,85,85,85,85,2,10,0.7862787373987261,10,3,0.8041870103857887,10,3,0.8041870103857887,10,9,0.8223163011296571,9,10,0.8223163011296571,10,9,0.8223163011296571,3,10,0.8041870103857887,3,10,0.8041870103857887,3,10,0.8041870103857887,3,10,0.8041870103857887,8,11,0.6452435194229015,8,12,0.8210991862882767,8,13,0.5908439250815096,8,10,0.8215981265481268,8,13,0.5908439250815096,8,12,0.8210991862882767,8,12,0.8210991862882767,8,12,0.8210991862882767,8,7,0.8044127997154957,8,12,0.8210991862882767,10,8,0.8215981265481268,1,8,0.6062704647141915,2,9,0.7890457681833147,9,10,0.8223163011296571,9,10,0.8223163011296571,8,2,0.7854876366039544,10,8,0.8215981265481268
86,86,86,86,86,2,10,0.7946855982828198,10,3,0.8122953301816576,10,3,0.8122953301816576,10,9,0.8215592098034509,9,10,0.8215592098034509,10,9,0.8215592098034509,3,10,0.8122953301816576,3,10,0.8122953301816576,3,10,0.8122953301816576,3,10,0.8122953301816576,8,11,0.6453686617174286,8,12,0.8209219437449384,8,13,0.6102103910014562,8,10,0.8213541832211995,8,13,0.6102103910014562,8,12,0.8209219437449384,8,12,0.8209219437449384,8,12,0.8209219437449384,8,7,0.8095789235900507,8,12,0.8209219437449384,10,8,0.8213541832211995,1,8,0.6182176921210565,2,9,0.7970173606002211,9,10,0.8215592098034509,9,10,0.8215592098034509,8,2,0.7939588657225449,10,8,0.8213541832211995
87,87,87,87,87,2,10,0.7873386763179913,10,3,0.8054533042652076,10,3,0.8054533042652076,10,9,0.8181339983149418,9,10,0.8181339983149418,10,9,0.8181339983149418,3,10,0.8054533042652076,3,10,0.8054533042652076,3,10,0.8054533042652076,3,10,0.8054533042652076,8,11,0.641581384515967,8,12,0.8172614297081814,8,13,0.5970708936574205,8,10,0.8177251630513174,8,13,0.5970708936574205,8,12,0.8172614297081814,8,12,0.8172614297081814,8,12,0.8172614297081814,8,7,0.8036166989970847,8,12,0.8172614297081814,10,8,0.8177251630513174,1,8,0.6106722377454336,2,9,0.7898383533894497,9,10,0.8181339983149418,9,10,0.8181339983149418,8,2,0.7865817890528618,10,8,0.8177251630513174
88,88,88,88,88,2,10,0.8209345233384546,10,3,0.8376305963338366,10,3,0.8376305963338366,10,9,0.8482188276193928,9,10,0.8482188276193928,10,9,0.8482188276193928,3,10,0.8376305963338366,3,10,0.8376305963338366,3,10,0.8376305963338366,3,10,0.8376305963338366,8,11,0.6862741311553435,8,12,0.8476647527879909,8,13,0.6416261745513373,8,10,0.848072549154191,8,13,0.6416261745513373,8,12,0.8476647527879909,8,12,0.8476647527879909,8,12,0.8476647527879909,8,7,0.835902894780191,8,12,0.8476647527879909,10,8,0.848072549154191,1,8,0.6547013862938676,2,9,0.8232349665424623,9,10,0.8482188276193928,9,10,0.8482188276193928,8,2,0.8202326374694511,10,8,0.848072549154191
89,89,89,89,89,2,10,0.8291527189775716,10,3,0.8453559714626816,10,3,0.8453559714626816,10,9,0.8518097040024029,9,10,0.8518097040024029,10,9,0.8518097040024029,3,10,0.8453559714626816,3,10,0.8453559714626816,3,10,0.8453559714626816,3,10,0.8453559714626816,8,11,0.6913848316933242,8,12,0.8515456929163909,8,13,0.6569800811154071,8,10,0.8519144805059169,8,13,0.6569800811154071,8,12,0.8515456929163909,8,12,0.8515456929163909,8,12,0.8515456929163909,8,7,0.8424751711941355,8,12,0.8515456929163909,10,8,0.8519144805059169,1,8,0.664704107834516,2,9,0.831247229023719,9,10,0.8518097040024029,9,10,0.8518097040024029,8,2,0.8284883881732119,10,8,0.8519144805059169
90,90,90,90,90,2,10,0.8224165355089663,10,3,0.8388267454305649,10,3,0.8388267454305649,10,9,0.842524031202961,9,10,0.842524031202961,10,9,0.842524031202961,3,10,0.8388267454305649,3,10,0.8388267454305649,3,10,0.8388267454305649,3,10,0.8388267454305649,8,11,0.6780416781274087,8,12,0.8423883126388434,8,13,0.6517204697665778,8,10,0.8427464285525472,8,13,0.6517204697665778,8,12,0.8423883126388434,8,12,0.8423883126388434,8,12,0.8423883126388434,8,7,0.8348577178719306,8,12,0.8423883126388434,10,8,0.8427464285525472,1,8,0.6554382043892419,2,9,0.8244060934069688,9,10,0.842524031202961,9,10,0.842524031202961,8,2,0.821762096402697,10,8,0.8427464285525472
91,91,91,91,91,2,10,0.8223321701855495,10,3,0.8392055446386303,10,3,0.8392055446386303,10,9,0.8452471849519957,9,10,0.8452471849519957,10,9,0.8452471849519957,3,10,0.8392055446386303,3,10,0.8392055446386303,3,10,0.8392055446386303,3,10,0.8392055446386303,8,11,0.6847704483781943,8,12,0.8449919424153535,8,13,0.6482735785339078,8,10,0.845367093365052,8,13,0.6482735785339078,8,12,0.8449919424153535,8,12,0.8449919424153535,8,12,0.8449919424153535,8,7,0.8357373535316052,8,12,0.8449919424153535,10,8,0.845367093365052,1,8,0.6595459578998518,2,9,0.8244050308911257,9,10,0.8452471849519957,9,10,0.8452471849519957,8,2,0.821662144488387,10,8,0.845367093365052
92,92,92,92,92,2,10,0.8254879049257654,10,3,0.8421573816350345,10,3,0.8421573816350345,10,9,0.8476314655108013,9,10,0.8476314655108013,10,9,0.8476314655108013,3,10,0.8421573816350345,3,10,0.8421573816350345,3,10,0.8421573816350345,3,10,0.8421573816350345,8,11,0.6878248529133484,8,12,0.8474294250432735,8,13,0.652952182339051,8,10,0.8477971065740884,8,13,0.652952182339051,8,12,0.8474294250432735,8,12,0.8474294250432735,8,12,0.8474294250432735,8,7,0.8386183279810226,8,12,0.8474294250432735,10,8,0.8477971065740884,1,8,0.6629034589163352,2,9,0.8275227562359128,9,10,0.8476314655108013,9,10,0.8476314655108013,8,2,0.8248251280803225,10,8,0.8477971065740884
93,93,93,93,93,2,10,0.8323176811719806,10,3,0.8482004829360396,10,3,0.8482004829360396,10,9,0.8537737829802385,9,10,0.8537737829802385,10,9,0.8537737829802385,3,10,0.8482004829360396,3,10,0.8482004829360396,3,10,0.8482004829360396,3,10,0.8482004829360396,8,11,0.6940687931454853,8,12,0.8535953528966341,8,13,0.6629114229567291,8,10,0.8539514864778491,8,13,0.6629114229567291,8,12,0.8535953528966341,8,12,0.8535953528966341,8,12,0.8535953528966341,8,7,0.8452049099877217,8,12,0.8535953528966341,10,8,0.8539514864778491,1,8,0.6676313711039221,2,9,0.8343514941688825,9,10,0.8537737829802385,9,10,0.8537737829802385,8,2,0.8316656368634043,10,8,0.8539514864778491
94,94,94,94,94,2,10,0.8429223830089807,10,3,0.857812561496642,10,3,0.857812561496642,10,9,0.8616026945891848,9,10,0.8616026945891848,10,9,0.8616026945891848,3,10,0.857812561496642,3,10,0.857812561496642,3,10,0.857812561496642,3,10,0.857812561496642,8,11,0.7049530491481377,8,12,0.8615867581264312,8,13,0.6801837223515683,8,10,0.8619093022913967,8,13,0.6801837223515683,8,12,0.8615867581264312,8,12,0.8615867581264312,8,12,0.8615867581264312,8,7,0.8548156870714535,8,12,0.8615867581264312,10,8,0.8619093022913967,1,8,0.6797157459990746,2,9,0.844866234583744,9,10,0.8616026945891848,9,10,0.8616026945891848,8,2,0.8423023291118996,10,8,0.8619093022913967
95,95,95,95,95,2,10,0.8402866886556848,10,3,0.8552486132202779,10,3,0.8552486132202779,10,9,0.8575389743494765,9,10,0.8575389743494765,10,9,0.8575389743494765,3,10,0.8552486132202779,3,10,0.8552486132202779,3,10,0.8552486132202779,3,10,0.8552486132202779,8,11,0.6996569696570375,8,12,0.85760217743818,8,13,0.6786702667297497,8,10,0.8579168928445698,8,13,0.6786702667297497,8,12,0.85760217743818,8,12,0.85760217743818,8,12,0.85760217743818,8,7,0.8516827115342822,8,12,0.85760217743818,10,8,0.8579168928445698,1,8,0.6763483582817349,2,9,0.8421685773053537,9,10,0.8575389743494765,9,10,0.8575389743494765,8,2,0.8396740234888336,10,8,0.8579168928445698
96,96,96,96,96,2,10,0.8495972087572476,10,3,0.8639428474473063,10,3,0.8639428474473063,10,9,0.8606794660253624,9,10,0.8606794660253624,10,9,0.8606794660253624,3,10,0.8639428474473063,3,10,0.8639428474473063,3,10,0.8639428474473063,3,10,0.8639428474473063,8,11,0.7075006139709723,8,12,0.8611585160485755,8,13,0.6972748986855177,8,10,0.8614189257676158,8,13,0.6972748986855177,8,12,0.8611585160485755,8,12,0.8611585160485755,8,12,0.8611585160485755,8,7,0.8588001977241041,8,12,0.8611585160485755,10,8,0.8614189257676158,1,8,0.6898858226499307,2,9,0.8511800362141145,9,10,0.8606794660253624,9,10,0.8606794660253624,8,2,0.849037104498559,10,8,0.8614189257676158
97,97,97,97,97,2,10,0.8591235988040883,10,3,0.8729224958669426,10,3,0.8729224958669426,10,9,0.8663869827376465,9,10,0.8663869827376465,10,9,0.8663869827376465,3,10,0.8729224958669426,3,10,0.8729224958669426,3,10,0.8729224958669426,3,10,0.8729224958669426,8,11,0.7181406235439568,8,12,0.8671377007800163,8,13,0.7136893051180897,8,10,0.8673595089429591,8,13,0.7136893051180897,8,12,0.8671377007800163,8,12,0.8671377007800163,8,12,0.8671377007800163,8,7,0.866954377287979,8,12,0.8671377007800163,10,8,0.8673595089429591,1,8,0.7043491124489758,2,9,0.8605180993755226,9,10,0.8663869827376465,9,10,0.8663869827376465,8,2,0.8586010697792249,10,8,0.8673595089429591
98,98,98,98,98,2,10,0.8634365448708623,10,3,0.8770560982244914,10,3,0.8770560982244914,10,9,0.8688774160467223,9,10,0.8688774160467223,10,9,0.8688774160467223,3,10,0.8770560982244914,3,10,0.8770560982244914,3,10,0.8770560982244914,3,10,0.8770560982244914,8,11,0.7229110311039088,8,12,0.8697626510627476,8,13,0.7209365631019096,8,10,0.8699674836387449,8,13,0.7209365631019096,8,12,0.8697626510627476,8,12,0.8697626510627476,8,12,0.8697626510627476,8,7,0.870614264786133,8,12,0.8697626510627476,10,8,0.8699674836387449,1,8,0.7111571666201001,2,9,0.864732966806601,9,10,0.8688774160467223,9,10,0.8688774160467223,8,2,0.8629306583540188,10,8,0.8699674836387449
99,99,99,99,99,2,10,0.8705896386174816,10,3,0.8838448957314782,10,3,0.8838448957314782,10,9,0.8726888037310994,9,10,0.8726888037310994,10,9,0.8726888037310994,3,10,0.8838448957314782,3,10,0.8838448957314782,3,10,0.8838448957314782,3,10,0.8838448957314782,8,11,0.7310272438731489,8,12,0.8738132564965065,8,13,0.7335809332999725,8,10,0.8739862357144492,8,13,0.7335809332999725,8,12,0.8738132564965065,8,12,0.8738132564965065,8,12,0.8738132564965065,8,7,0.8765726886526245,8,12,0.8738132564965065,10,8,0.8739862357144492,1,8,0.7221720928369952,2,9,0.8717158198449334,9,10,0.8726888037310994,9,10,0.8726888037310994,8,2,0.8701147725169748,10,8,0.8739862357144492
100,100,100,100,100,2,10,0.8612818078999196,10,3,0.8749439617113111,10,3,0.8749439617113111,10,9,0.8633549020252362,9,10,0.8633549020252362,10,9,0.8633549020252362,3,10,0.8749439617113111,3,10,0.8749439617113111,3,10,0.8749439617113111,3,10,0.8749439617113111,8,11,0.7170009624280702,8,12,0.8644477735347125,8,13,0.7220931216303541,8,10,0.864630339872309,8,13,0.7220931216303541,8,12,0.8644477735347125,8,12,0.8644477735347125,8,12,0.8644477735347125,8,7,0.8672806918736197,8,12,0.8644477735347125,10,8,0.864630339872309,1,8,0.7094809299726806,2,9,0.862419281475069,9,10,0.8633549020252362,9,10,0.8633549020252362,8,2,0.8607973027697123,10,8,0.864630339872309
101,101,101,101,101,2,10,0.8617545067130452,10,3,0.8756714029026174,10,3,0.8756714029026174,10,9,0.8646395878887084,9,10,0.8646395878887084,10,9,0.8646395878887084,3,10,0.8756714029026174,3,10,0.8756714029026174,3,10,0.8756714029026174,3,10,0.8756714029026174,8,11,0.7189969423720605,8,12,0.8656959990130959,8,13,0.7212347447929512,8,10,0.865885892347893,8,13,0.7212347447929512,8,12,0.8656959990130959,8,12,0.8656959990130959,8,12,0.8656959990130959,8,7,0.8680330554792519,8,12,0.8656959990130959,10,8,0.865885892347893,1,8,0.7106371649288185,2,9,0.862913097224647,9,10,0.8646395878887084,9,10,0.8646395878887084,8,2,0.8612632027592099,10,8,0.865885892347893
102,102,102,102,102,2,10,0.6898057444796764,10,3,0.71345215925504,10,3,0.71345215925504,10,9,0.726367988113781,9,10,0.726367988113781,10,9,0.726367988113781,3,10,0.71345215925504,3,10,0.71345215925504,3,10,0.71345215925504,3,10,0.71345215925504,8,11,0.6572130788414221,8,12,0.7258764330442522,8,13,0.49066741150841675,8,10,0.7262821374246482,8,13,0.49066741150841675,8,12,0.7258764330442522,8,12,0.7258764330442522,8,12,0.7258764330442522,8,7,0.707955930194847,8,12,0.7258764330442522,10,8,0.7262821374246482,1,8,0.5005806629507891,2,9,0.6920656949080979,9,10,0.726367988113781,9,10,0.726367988113781,8,2,0.6891037536242441,10,8,0.7262821374246482
103,103,103,103,103,2,10,0.6966748073761642,10,3,0.7202038440707661,10,3,0.7202038440707661,10,9,0.7339093268803052,9,10,0.7339093268803052,10,9,0.7339093268803052,3,10,0.7202038440707661,3,10,0.7202038440707661,3,10,0.7202038440707661,3,10,0.7202038440707661,8,11,0.6674348324497827,8,12,0.7334109830318225,8,13,0.4977297155962428,8,10,0.7338171051808656,8,13,0.4977297155962428,8,12,0.7334109830318225,8,12,0.7334109830318225,8,12,0.7334109830318225,8,7,0.7150438988848999,8,12,0.7334109830318225,10,8,0.7338171051808656,1,8,0.5112720362961193,2,9,0.6989400776347722,9,10,0.7339093268803052,9,10,0.7339093268803052,8,2,0.6959730654885158,10,8,0.7338171051808656
104,104,104,104,104,2,10,0.691438846204,10,3,0.7152764661232445,10,3,0.7152764661232445,10,9,0.7314335950675972,9,10,0.7314335950675972,10,9,0.7314335950675972,3,10,0.7152764661232445,3,10,0.7152764661232445,3,10,0.7152764661232445,3,10,0.7152764661232445,8,11,0.6636224375102054,8,12,0.7307554419559348,8,13,0.4881239710246481,8,10,0.7311865914264548,8,13,0.4881239710246481,8,12,0.7307554419559348,8,12,0.7307554419559348,8,12,0.7307554419559348,8,7,0.7107919729166596,8,12,0.7307554419559348,10,8,0.7311865914264548,1,8,0.5052368160995501,2,9,0.6938308256302376,9,10,0.7314335950675972,9,10,0.7314335950675972,8,2,0.6907131149591248,10,8,0.7311865914264548
105,105,105,105,105,2,10,0.6601540289282912,10,3,0.6855125199088662,10,3,0.6855125199088662,10,9,0.7077201536358043,9,10,0.7077201536358043,10,9,0.7077201536358043,3,10,0.6855125199088662,3,10,0.6855125199088662,3,10,0.6855125199088662,3,10,0.6855125199088662,8,11,0.6250583579134124,8,12,0.7064591764852179,8,13,0.4408560837603456,8,10,0.7069821582979363,8,13,0.4408560837603456,8,12,0.7064591764852179,8,12,0.7064591764852179,8,12,0.7064591764852179,8,7,0.6822663308686279,8,12,0.7064591764852179,10,8,0.7069821582979363,1,8,0.4614898038897188,2,9,0.6629320805637068,9,10,0.7077201536358043,9,10,0.7077201536358043,8,2,0.6593390023257197,10,8,0.7069821582979363
106,106,106,106,106,2,10,0.637593878050319,10,3,0.6637331844714391,10,3,0.6637331844714391,10,9,0.6927598440858395,9,10,0.6927598440858395,10,9,0.6927598440858395,3,10,0.6637331844714391,3,10,0.6637331844714391,3,10,0.6637331844714391,3,10,0.6637331844714391,8,11,0.6050338201152419,8,12,0.6909896423551699,8,13,0.40631853954483765,8,10,0.6915799808118865,8,13,0.40631853954483765,8,12,0.6909896423551699,8,12,0.6909896423551699,8,12,0.6909896423551699,8,7,0.6624267110633575,8,12,0.6909896423551699,10,8,0.6915799808118865,1,8,0.4343961366150999,2,9,0.6407365121985357,9,10,0.6927598440858395,9,10,0.6927598440858395,8,2,0.6367138344895781,10,8,0.6915799808118865
107,107,107,107,107,2,10,0.7621966275659469,10,3,0.7840926247097257,10,3,0.7840926247097257,10,9,0.8027167393152417,9,10,0.8027167393152417,10,9,0.8027167393152417,3,10,0.7840926247097257,3,10,0.7840926247097257,3,10,0.7840926247097257,3,10,0.7840926247097257,8,11,0.6769562594733161,8,12,0.8015797893974913,8,13,0.5567252858039369,8,10,0.8020935063389563,8,13,0.5567252858039369,8,12,0.8015797893974913,8,12,0.8015797893974913,8,12,0.8015797893974913,8,7,0.7818595322070105,8,12,0.8015797893974913,10,8,0.8020935063389563,1,8,0.5721999663439701,2,9,0.7648659487999663,9,10,0.8027167393152417,9,10,0.8027167393152417,8,2,0.7613917099721859,10,8,0.8020935063389563
108,108,108,108,108,2,10,0.4612975075894499,10,3,0.48939971181743935,10,3,0.48939971181743935,10,9,0.5245237853848685,9,10,0.5245237853848685,10,9,0.5245237853848685,3,10,0.48939971181743935,3,10,0.48939971181743935,3,10,0.48939971181743935,3,10,0.48939971181743935,8,11,0.4789866200906421,8,12,0.522496076039126,8,13,0.21518857147614512,8,10,0.5230698343284672,8,13,0.21518857147614512,8,12,0.522496076039126,8,12,0.522496076039126,8,12,0.522496076039126,8,7,0.48899987406329926,8,12,0.522496076039126,10,8,0.5230698343284672,1,8,0.2427661015722527,2,9,0.4647287397029569,9,10,0.5245237853848685,9,10,0.5245237853848685,8,2,0.46042925403923163,10,8,0.5230698343284672
109,109,109,109,109,2,10,0.45868976153624297,10,3,0.48693734814894785,10,3,0.48693734814894785,10,9,0.5226196906569882,9,10,0.5226196906569882,10,9,0.5226196906569882,3,10,0.48693734814894785,3,10,0.48693734814894785,3,10,0.48693734814894785,3,10,0.48693734814894785,8,11,0.47274555142458274,8,12,0.5205094229508347,8,13,0.21072843619536508,8,10,0.5210963184331393,8,13,0.21072843619536508,8,12,0.5205094229508347,8,12,0.5205094229508347,8,12,0.5205094229508347,8,7,0.48666061218572065,8,12,0.5205094229508347,10,8,0.5210963184331393,1,8,0.2368302511940446,2,9,0.46217515295055334,9,10,0.5226196906569882,9,10,0.5226196906569882,8,2,0.4578084997686095,10,8,0.5210963184331393
110,110,110,110,110,2,10,0.43739374770399164,10,3,0.466907943628305,10,3,0.466907943628305,10,9,0.5072809881412201,9,10,0.5072809881412201,10,9,0.5072809881412201,3,10,0.466907943628305,3,10,0.466907943628305,3,10,0.466907943628305,3,10,0.466907943628305,8,11,0.45238237780528245,8,12,0.5047874270873354,8,13,0.17827778662392357,8,10,0.5054381019466103,8,13,0.17827778662392357,8,12,0.5047874270873354,8,12,0.5047874270873354,8,12,0.5047874270873354,8,7,0.46750216740508843,8,12,0.5047874270873354,10,8,0.5054381019466103,1,8,0.2130573612907302,2,9,0.44112670719053326,9,10,0.5072809881412201,9,10,0.5072809881412201,8,2,0.43645160367468516,10,8,0.5054381019466103
111,111,111,111,111,2,10,0.787558509899035,10,3,0.8052379240831399,10,3,0.8052379240831399,10,9,0.8169610574736006,9,10,0.8169610574736006,10,9,0.8169610574736006,3,10,0.8052379240831399,3,10,0.8052379240831399,3,10,0.8052379240831399,3,10,0.8052379240831399,8,11,0.6367932061855733,8,12,0.816123745431103,8,13,0.5990902906688382,8,10,0.8165801621439175,8,13,0.5990902906688382,8,12,0.816123745431103,8,12,0.816123745431103,8,12,0.816123745431103,8,7,0.8033704885457125,8,12,0.816123745431103,10,8,0.8165801621439175,1,8,0.6059558187893935,2,9,0.7900377527006067,9,10,0.8169610574736006,9,10,0.8169610574736006,8,2,0.7868078579779024,10,8,0.8165801621439175
112,112,112,112,112,2,10,0.7769336807647813,10,3,0.795436045953954,10,3,0.795436045953954,10,9,0.8110596349691603,9,10,0.8110596349691603,10,9,0.8110596349691603,3,10,0.795436045953954,3,10,0.795436045953954,3,10,0.795436045953954,3,10,0.795436045953954,8,11,0.6307442834729137,8,12,0.8099561173992871,8,13,0.5810593896104734,8,10,0.8104519349249675,8,13,0.5810593896104734,8,12,0.8099561173992871,8,12,0.8099561173992871,8,12,0.8099561173992871,8,7,0.7944083969524212,8,12,0.8099561173992871,10,8,0.8104519349249675,1,8,0.5959626647799262,2,9,0.7795943467421038,9,10,0.8110596349691603,9,10,0.8110596349691603,8,2,0.7761455958895271,10,8,0.8104519349249675
113,113,113,113,113,2,10,0.8057039307063683,10,3,0.822705514587244,10,3,0.822705514587244,10,9,0.8317505705036095,9,10,0.8317505705036095,10,9,0.8317505705036095,3,10,0.822705514587244,3,10,0.822705514587244,3,10,0.822705514587244,3,10,0.822705514587244,8,11,0.6594704206103333,8,12,0.8311896962536102,8,13,0.6249319710444987,8,10,0.8316049561781249,8,13,0.6249319710444987,8,12,0.8311896962536102,8,12,0.8311896962536102,8,12,0.8311896962536102,8,7,0.8202809828487073,8,12,0.8311896962536102,10,8,0.8316049561781249,1,8,0.632086574953381,2,9,0.8079946163739662,9,10,0.8317505705036095,9,10,0.8317505705036095,8,2,0.8049938459771927,10,8,0.8316049561781249
114,114,114,114,114,2,10,0.8126563315117799,10,3,0.829653042415073,10,3,0.829653042415073,10,9,0.8376110588635785,9,10,0.8376110588635785,10,9,0.8376110588635785,3,10,0.829653042415073,3,10,0.829653042415073,3,10,0.829653042415073,3,10,0.829653042415073,8,11,0.6702839884145135,8,12,0.8371651894243863,8,13,0.6341371830047882,8,10,0.8375666511348145,8,13,0.6341371830047882,8,12,0.8371651894243863,8,12,0.8371651894243863,8,12,0.8371651894243863,8,7,0.8268245704747923,8,12,0.8371651894243863,10,8,0.8375666511348145,1,8,0.6429001790422006,2,9,0.8148621702622851,9,10,0.8376110588635785,9,10,0.8376110588635785,8,2,0.8119601215006264,10,8,0.8375666511348145
115,115,115,115,115,2,10,0.8196332599160208,10,3,0.8365173690882995,10,3,0.8365173690882995,10,9,0.8434949377730436,9,10,0.8434949377730436,10,9,0.8434949377730436,3,10,0.8365173690882995,3,10,0.8365173690882995,3,10,0.8365173690882995,3,10,0.8365173690882995,8,11,0.6808773319169051,8,12,0.8431614775368121,8,13,0.6437646891182877,8,10,0.8435472433808243,8,13,0.6437646891182877,8,12,0.8431614775368121,8,12,0.8431614775368121,8,12,0.8431614775368121,8,7,0.8333884748349565,8,12,0.8431614775368121,10,8,0.8435472433808243,1,8,0.6546132775962263,2,9,0.8217608727723036,9,10,0.8434949377730436,9,10,0.8434949377730436,8,2,0.8189527610296492,10,8,0.8435472433808243
116,116,116,116,116,2,10,0.8392184364100916,10,3,0.855016526816061,10,3,0.855016526816061,10,9,0.8570800718919619,9,10,0.8570800718919619,10,9,0.8570800718919619,3,10,0.855016526816061,3,10,0.855016526816061,3,10,0.855016526816061,3,10,0.855016526816061,8,11,0.7011855290307233,8,12,0.8571571091061219,8,13,0.6745195407185479,8,10,0.8574830586150782,8,13,0.6745195407185479,8,12,0.8571571091061219,8,12,0.8571571091061219,8,12,0.8571571091061219,8,7,0.8508237402934591,8,12,0.8571571091061219,10,8,0.8574830586150782,1,8,0.6794634384661749,2,9,0.8410636023703956,9,10,0.8570800718919619,9,10,0.8570800718919619,8,2,0.8385959055876029,10,8,0.8574830586150782
117,117,117,117,117,2,10,0.8357816809582164,10,3,0.851764668432266,10,3,0.851764668432266,10,9,0.8554484766292555,9,10,0.8554484766292555,10,9,0.8554484766292555,3,10,0.851764668432266,3,10,0.851764668432266,3,10,0.851764668432266,3,10,0.851764668432266,8,11,0.6984675378533305,8,12,0.8554096290271206,8,13,0.6684714045127609,8,10,0.8557510660236185,8,13,0.6684714045127609,8,12,0.8554096290271206,8,12,0.8554096290271206,8,12,0.8554096290271206,8,7,0.8480268739141911,8,12,0.8554096290271206,10,8,0.8557510660236185,1,8,0.6743762480593398,2,9,0.8377087332748661,9,10,0.8554484766292555,9,10,0.8554484766292555,8,2,0.8351441907308953,10,8,0.8557510660236185
118,118,118,118,118,2,10,0.8454504203469214,10,3,0.860648672533587,10,3,0.860648672533587,10,9,0.863364370719291,9,10,0.863364370719291,10,9,0.863364370719291,3,10,0.860648672533587,3,10,0.860648672533587,3,10,0.860648672533587,3,10,0.860648672533587,8,11,0.7092744702375993,8,12,0.8634335828428504,8,13,0.6830001564282135,8,10,0.8637515082787742,8,13,0.6830001564282135,8,12,0.8634335828428504,8,12,0.8634335828428504,8,12,0.8634335828428504,8,7,0.8570636693045643,8,12,0.8634335828428504,10,8,0.8637515082787742,1,8,0.685263935021677,2,9,0.8473197056162916,9,10,0.863364370719291,9,10,0.863364370719291,8,2,0.8448354048565642,10,8,0.8637515082787742
